日付,基準価額
20100310,8523
20100311,8615
20100312,8612
20100315,8636
20100316,8507
20100317,8596
20100318,8705
20100319,8680
20100323,8573
20100324,8620
20100325,8707
20100326,8748
20100329,8812
20100330,8881
20100331,9002
20100401,9052
20100402,9247
20100405,9309
20100406,9355
20100407,9352
20100408,9320
20100409,9310
20100412,9342
20100413,9275
20100414,9285
20100415,9383
20100416,9313
20100419,9079
20100420,8993
20100421,9138
20100422,9145
20100423,9146
20100426,9263
20100427,9310
20100428,9053
20100430,9159
20100506,8681
20100507,8242
20100510,8251
20100511,8680
20100512,8552
20100513,8681
20100514,8680
20100517,8463
20100518,8363
20100519,8214
20100520,8040
20100521,7638
20100524,7673
20100525,7690
20100526,7470
20100527,7629
20100528,7994
20100531,8048
20100601,8085
20100602,7946
20100603,8098
20100604,8243
20100607,7933
20100608,7833
20100609,7845
20100610,7840
20100611,8051
20100614,8141
20100615,8211
20100616,8283
20100617,8300
20100618,8301
20100621,8346
20100622,8551
20100623,8408
20100624,8325
20100625,8221
20100628,8187
20100629,8190
20100630,7859
20100701,7827
20100702,7733
20100705,7751
20100706,7692
20100707,7866
20100708,7930
20100709,8057
20100712,8189
20100713,8174
20100714,8237
20100715,8187
20100716,8087
20100720,7934
20100721,8055
20100722,8061
20100723,8206
20100726,8327
20100727,8291
20100728,8389
20100729,8356
20100730,8317
20100802,8330
20100803,8482
20100804,8362
20100805,8451
20100806,8414
20100809,8369
20100810,8435
20100811,8269
20100812,8083
20100813,8136
20100816,8127
20100817,8129
20100818,8224
20100819,8240
20100820,8211
20100823,8183
20100824,8115
20100825,7941
20100826,7901
20100827,7877
20100830,8072
20100831,7949
20100901,7921
20100902,8101
20100903,8143
20100906,8219
20100907,8247
20100908,8174
20100909,8178
20100910,8225
20100913,8272
20100914,8357
20100915,8453
20100916,8603
20100917,8586
20100921,8668
20100922,8611
20100924,8578
20100927,8607
20100928,8668
20100929,8644
20100930,8696
20101001,8723
20101004,8782
20101005,8816
20101006,8872
20101007,8909
20101008,8796
20101012,8823
20101013,8750
20101014,8867
20101015,8899
20101018,8836
20101019,8772
20101020,8651
20101021,8666
20101022,8705
20101025,8709
20101026,8728
20101027,8799
20101028,8715
20101029,8652
20101101,8636
20101102,8760
20101104,8935
20101105,9066
20101108,9126
20101109,9082
20101110,9128
20101111,9163
20101112,9100
20101115,8947
20101116,8996
20101117,8882
20101118,8834
20101119,9023
20101122,9026
20101124,8777
20101125,8855
20101126,8913
20101129,8806
20101130,8834
20101201,8725
20101202,8969
20101203,9064
20101206,9031
20101207,9028
20101208,9147
20101209,9109
20101210,9093
20101213,9095
20101214,9117
20101215,9188
20101216,9138
20101217,9088
20101220,9086
20101221,9032
20101222,9144
20101224,9108
20101227,9082
20101228,9051
20101229,9018
20101230,9033
20110104,9261
20110105,9327
20110106,9434
20110107,9378
20110111,9156
20110112,9263
20110113,9408
20110114,9357
20110117,9354
20110118,9293
20110119,9316
20110120,9267
20110121,9233
20110124,9138
20110125,9137
20110126,9070
20110127,9119
20110128,9188
20110131,8966
20110201,8926
20110202,8959
20110203,9002
20110204,8994
20110207,9048
20110208,9033
20110209,9006
20110210,8894
20110214,8838
20110215,8953
20110216,8983
20110217,9015
20110218,9019
20110221,9061
20110222,9008
20110223,8854
20110224,8759
20110225,8666
20110228,8721
20110301,8814
20110302,8835
20110303,8857
20110304,9033
20110307,9108
20110308,9049
20110309,9154
20110310,9143
20110311,8973
20110314,8841
20110315,8893
20110316,8624
20110317,8427
20110318,8641
20110322,8744
20110323,8813
20110324,8849
20110325,8943
20110328,9057
20110329,9031
20110330,9173
20110331,9382
20110401,9501
20110404,9716
20110405,9787
20110406,9911
20110407,9996
20110408,9969
20110411,9964
20110412,9818
20110413,9616
20110414,9649
20110415,9635
20110418,9563
20110419,9371
20110420,9443
20110421,9595
20110422,9610
20110425,9652
20110426,9583
20110427,9562
20110428,9646
20110502,9541
20110506,9093
20110509,9153
20110510,9114
20110511,9234
20110512,9207
20110513,9091
20110516,9013
20110517,8977
20110518,9026
20110519,9124
20110520,9122
20110523,9104
20110524,8917
20110525,9020
20110526,8982
20110527,9019
20110530,9079
20110531,9089
20110601,9306
20110602,9228
20110603,9178
20110606,9073
20110607,9005
20110608,9039
20110609,8964
20110610,8984
20110613,8875
20110614,8826
20110615,8945
20110616,8903
20110617,8748
20110620,8667
20110621,8638
20110622,8757
20110623,8789
20110624,8733
20110627,8811
20110628,8809
20110629,8914
20110630,8988
20110701,9091
20110704,9178
20110705,9274
20110706,9250
20110707,9230
20110708,9325
20110711,9205
20110712,8981
20110713,8764
20110714,8808
20110715,8822
20110719,8715
20110720,8795
20110721,8805
20110722,8853
20110725,8874
20110726,8841
20110727,8851
20110728,8803
20110729,8753
20110801,8732
20110802,8734
20110803,8544
20110804,8509
20110805,8315
20110808,7992
20110809,7514
20110810,7403
20110811,7405
20110812,7521
20110815,7523
20110816,7691
20110817,7694
20110818,7730
20110819,7526
20110822,7324
20110823,7307
20110824,7476
20110825,7403
20110826,7425
20110829,7394
20110830,7596
20110831,7658
20110901,7846
20110902,7865
20110905,7718
20110906,7510
20110907,7542
20110908,7712
20110909,7741
20110912,7555
20110913,7360
20110914,7314
20110915,7237
20110916,7325
20110920,7166
20110921,7159
20110922,7062
20110926,6530
20110927,6449
20110928,6742
20110929,6683
20110930,6750
20111003,6659
20111004,6425
20111005,6324
20111006,6370
20111007,6586
20111011,6813
20111012,6869
20111013,7055
20111014,7074
20111017,7158
20111018,7111
20111019,7028
20111020,7066
20111021,6893
20111024,6959
20111025,7181
20111026,7179
20111027,7257
20111028,7507
20111031,7697
20111101,7647
20111102,7459
20111104,7531
20111107,7625
20111108,7632
20111109,7623
20111110,7472
20111111,7312
20111114,7409
20111115,7423
20111116,7355
20111117,7269
20111118,7199
20111121,7070
20111122,6897
20111124,6708
20111125,6758
20111128,6713
20111129,6956
20111130,7011
20111201,7130
20111202,7353
20111205,7401
20111206,7408
20111207,7316
20111208,7339
20111209,7232
20111212,7169
20111213,7084
20111214,7025
20111215,6951
20111216,6894
20111219,6940
20111220,6829
20111221,6922
20111222,7051
20111226,7137
20111227,7128
20111228,7091
20111229,7006
20111230,7001
20120104,7116
20120105,7096
20120106,7094
20120110,7064
20120111,7190
20120112,7204
20120113,7239
20120116,7215
20120117,7214
20120118,7351
20120119,7445
20120120,7547
20120123,7555
20120124,7586
20120125,7661
20120126,7692
20120127,7723
20120130,7704
20120131,7580
20120201,7633
20120202,7749
20120203,7838
20120206,7915
20120207,7893
20120208,7945
20120209,8045
20120210,8122
20120213,7986
20120214,8042
20120215,8095
20120216,8158
20120217,8197
20120220,8352
20120221,8370
20120222,8360
20120223,8418
20120224,8359
20120227,8537
20120228,8367
20120229,8512
20120301,8622
20120302,8634
20120305,8664
20120306,8553
20120307,8273
20120308,8331
20120309,8491
20120312,8578
20120313,8538
20120314,8741
20120315,8822
20120316,8772
20120319,8753
20120321,8654
20120322,8613
20120323,8475
20120326,8501
20120327,8539
20120328,8618
20120329,8505
20120330,8382
20120402,8545
20120403,8453
20120404,8601
20120405,8425
20120406,8419
20120409,8317
20120410,8301
20120411,8094
20120412,8112
20120413,8210
20120416,8197
20120417,8111
20120418,8165
20120419,8214
20120420,8255
20120423,8226
20120424,8084
20120425,8130
20120426,8143
20120427,8161
20120501,8096
20120502,8143
20120507,7970
20120508,7937
20120509,7826
20120510,7686
20120511,7743
20120514,7675
20120515,7515
20120516,7497
20120517,7348
20120518,7216
20120521,7104
20120522,7194
20120523,7228
20120524,7096
20120525,7129
20120528,7112
20120529,7166
20120530,7258
20120531,7093
20120601,7080
20120604,6937
20120605,6865
20120606,6924
20120607,7133
20120608,7229
20120611,7202
20120612,7181
20120613,7231
20120614,7249
20120615,7245
20120618,7325
20120619,7356
20120620,7429
20120621,7501
20120622,7396
20120625,7335
20120626,7178
20120627,7180
20120628,7238
20120629,7171
20120702,7463
20120703,7463
20120704,7601
20120705,7619
20120706,7617
20120709,7497
20120710,7419
20120711,7380
20120712,7402
20120713,7253
20120717,7310
20120718,7392
20120719,7329
20120720,7404
20120723,7319
20120724,7131
20120725,7080
20120726,7080
20120727,7180
20120730,7386
20120731,7412
20120801,7420
20120802,7463
20120803,7367
20120806,7497
20120807,7554
20120808,7594
20120809,7626
20120810,7694
20120813,7658
20120814,7632
20120815,7700
20120816,7706
20120817,7752
20120820,7733
20120821,7700
20120822,7726
20120823,7642
20120824,7649
20120827,7615
20120828,7548
20120829,7529
20120830,7509
20120831,7436
20120903,7427
20120904,7483
20120905,7445
20120906,7388
20120907,7523
20120910,7606
20120911,7601
20120912,7598
20120913,7632
20120914,7677
20120918,7966
20120919,7946
20120920,7923
20120921,7857
20120924,7879
20120925,7841
20120926,7792
20120927,7715
20120928,7773
20121001,7825
20121002,7854
20121003,7890
20121004,7893
20121005,7931
20121009,7830
20121010,7814
20121011,7762
20121012,7844
20121015,7814
20121016,7865
20121017,7930
20121018,8028
20121019,8062
20121022,7994
20121023,8075
20121024,7981
20121025,7970
20121026,8042
20121029,7909
20121030,7931
20121031,7941
20121101,7977
20121102,8060
20121105,8102
20121106,8045
20121107,8094
20121108,8076
20121109,7933
20121112,7904
20121113,7892
20121114,7833
20121115,7888
20121116,7916
20121119,7919
20121120,7969
20121121,8032
20121122,8098
20121126,8237
20121127,8171
20121128,8186
20121129,8150
20121130,8252
20121203,8288
20121204,8273
20121205,8262
20121206,8405
20121207,8440
20121210,8471
20121211,8499
20121212,8554
20121213,8703
20121214,8732
20121217,8778
20121218,8747
20121219,8854
20121220,8887
20121221,8902
20121225,8854
20121226,8928
20121227,8985
20121228,9108
20130104,9510
20130107,9542
20130108,9451
20130109,9335
20130110,9482
20130111,9641
20130115,9708
20130116,9526
20130117,9529
20130118,9677
20130121,9728
20130122,9693
20130123,9596
20130124,9546
20130125,9717
20130128,9732
20130129,9646
20130130,9748
20130131,9750
20130201,9830
20130204,9963
20130205,9903
20130206,10015
20130207,9960
20130208,9933
20130212,9996
20130213,9919
20130214,9968
20130215,9939
20130218,10016
20130219,10004
20130220,10002
20130221,10034
20130222,9844
20130225,9921
20130226,9776
20130227,9628
20130228,9712
20130301,9784
20130304,9865
20130305,9757
20130306,9806
20130307,9976
20130308,10067
20130311,10264
20130312,10281
20130313,10175
20130314,10064
20130315,10100
20130318,9884
20130319,9866
20130321,9851
20130322,9715
20130325,9668
20130326,9634
20130327,9739
20130328,9768
20130329,9730
20130401,9774
20130402,9628
20130403,9646
20130404,9529
20130405,9876
20130408,9946
20130409,10044
20130410,10102
20130411,10250
20130412,10281
20130415,10088
20130416,9714
20130417,9937
20130418,9821
20130419,9833
20130422,10102
20130423,10083
20130424,10093
20130425,10190
20130426,10233
20130430,10093
20130501,10131
20130502,10135
20130507,10417
20130508,10454
20130509,10542
20130510,10714
20130513,10717
20130514,10622
20130515,10699
20130516,10747
20130517,10747
20130520,10795
20130521,10792
20130522,10799
20130523,10860
20130524,10566
20130527,10390
20130528,10482
20130529,10552
20130530,10360
20130531,10329
20130603,10171
20130604,10018
20130605,10119
20130606,9905
20130607,9684
20130610,9632
20130611,9670
20130612,9287
20130613,9137
20130614,9048
20130617,9089
20130618,9129
20130619,9181
20130620,9132
20130621,8898
20130624,8927
20130625,8740
20130626,8796
20130627,8915
20130628,9168
20130701,9436
20130702,9485
20130703,9462
20130704,9229
20130705,9357
20130708,9384
20130709,9270
20130710,9344
20130711,9274
20130712,9473
20130716,9655
20130717,9579
20130718,9705
20130719,9763
20130722,9631
20130723,9619
20130724,9784
20130725,9789
20130726,9691
20130729,9548
20130730,9465
20130731,9458
20130801,9406
20130802,9601
20130805,9606
20130806,9497
20130807,9340
20130808,9184
20130809,9297
20130812,9272
20130813,9434
20130814,9609
20130815,9603
20130816,9485
20130819,9456
20130820,9330
20130821,9222
20130822,9116
20130823,9270
20130826,9351
20130827,9258
20130828,9023
20130829,9030
20130830,9185
20130902,9297
20130903,9486
20130904,9439
20130905,9484
20130906,9616
20130909,9686
20130910,9880
20130911,10092
20130912,10076
20130913,10029
20130917,10078
20130918,10113
20130919,10092
20130920,10348
20130924,10195
20130925,10127
20130926,10074
20130927,10084
20130930,9918
20131001,9883
20131002,9923
20131003,9897
20131004,9957
20131007,9971
20131008,9887
20131009,9945
20131010,9982
20131011,10160
20131015,10273
20131016,10316
20131017,10361
20131018,10331
20131021,10378
20131022,10405
20131023,10432
20131024,10242
20131025,10196
20131028,10196
20131029,10258
20131030,10346
20131031,10435
20131101,10314
20131105,10297
20131106,10174
20131107,10199
20131108,10079
20131111,10030
20131112,10019
20131113,10039
20131114,9925
20131115,10131
20131118,10252
20131119,10414
20131120,10417
20131121,10379
20131122,10345
20131125,10413
20131126,10416
20131127,10354
20131128,10436
20131129,10538
20131202,10587
20131203,10585
20131204,10452
20131205,10360
20131206,10344
20131209,10511
20131210,10630
20131211,10580
20131212,10436
20131213,10442
20131216,10384
20131217,10369
20131218,10342
20131219,10494
20131220,10489
20131224,10513
20131225,10550
20131226,10592
20131227,10603
20131230,10676
20140106,10392
20140107,10299
20140108,10334
20140109,10343
20140110,10269
20140114,10229
20140115,10312
20140116,10400
20140117,10348
20140120,10258
20140121,10297
20140122,10270
20140123,10380
20140124,10126
20140127,9859
20140128,9741
20140129,9825
20140130,9710
20140131,9766
20140203,9721
20140204,9504
20140205,9499
20140206,9487
20140207,9655
20140210,9778
20140212,9854
20140213,9920
20140214,9860
20140217,9882
20140218,10014
20140219,9973
20140220,9945
20140221,9908
20140224,10000
20140225,9993
20140226,9921
20140227,9939
20140228,10008
20140303,9927
20140304,9805
20140305,9951
20140306,10000
20140307,10166
20140310,10126
20140311,10019
20140312,9979
20140313,9888
20140314,9746
20140317,9677
20140318,9771
20140319,9827
20140320,9852
20140324,9829
20140325,9923
20140326,9988
20140327,10036
20140328,10144
20140331,10318
20140401,10432
20140402,10556
20140403,10618
20140404,10578
20140407,10536
20140408,10541
20140409,10521
20140410,10597
20140411,10551
20140414,10466
20140415,10485
20140416,10390
20140417,10443
20140418,10557
20140421,10581
20140422,10563
20140423,10549
20140424,10507
20140425,10492
20140428,10338
20140430,10456
20140501,10382
20140502,10401
20140507,10420
20140508,10453
20140509,10470
20140512,10495
20140513,10604
20140514,10663
20140515,10741
20140516,10667
20140519,10706
20140520,10722
20140521,10647
20140522,10689
20140523,10817
20140526,10845
20140527,10839
20140528,10749
20140529,10798
20140530,10789
20140602,10699
20140603,10764
20140604,10847
20140605,10828
20140606,10856
20140609,10961
20140610,10991
20140611,11071
20140612,11018
20140613,10986
20140616,10949
20140617,10913
20140618,10901
20140619,10955
20140620,10951
20140623,10925
20140624,10884
20140625,10928
20140626,10875
20140627,10905
20140630,10877
20140701,10924
20140702,10966
20140703,11080
20140704,11160
20140707,11152
20140708,11123
20140709,11111
20140710,11086
20140711,11065
20140714,11030
20140715,11124
20140716,11149
20140717,11168
20140718,11038
20140722,11115
20140723,11229
20140724,11266
20140725,11323
20140728,11307
20140729,11321
20140730,11348
20140731,11415
20140801,11269
20140804,11193
20140805,11305
20140806,11203
20140807,11122
20140808,11037
20140811,11026
20140812,11193
20140813,11215
20140814,11304
20140815,11333
20140818,11355
20140819,11390
20140820,11514
20140821,11602
20140822,11584
20140825,11621
20140826,11634
20140827,11682
20140828,11718
20140829,11634
20140901,11682
20140902,11730
20140903,11794
20140904,11918
20140905,11960
20140908,11893
20140909,11946
20140910,11887
20140911,11837
20140912,11816
20140916,11682
20140917,11688
20140918,11852
20140919,11868
20140922,11857
20140924,11569
20140925,11686
20140926,11479
20140929,11552
20140930,11398
20141001,11381
20141002,11208
20141003,11130
20141006,11295
20141007,11367
20141008,11287
20141009,11215
20141010,11204
20141014,10962
20141015,10975
20141016,10740
20141017,10661
20141020,10818
20141021,10836
20141022,10841
20141023,10910
20141024,10937
20141027,10968
20141028,10903
20141029,11097
20141030,11269
20141031,11379
20141104,11844
20141105,11824
20141106,11812
20141107,11741
20141110,11672
20141111,11790
20141112,11868
20141113,11862
20141114,11875
20141117,11903
20141118,11835
20141119,11923
20141120,12050
20141121,12056
20141125,12298
20141126,12253
20141127,12272
20141128,12314
20141201,12275
20141202,12032
20141203,12091
20141204,12170
20141205,12195
20141208,12328
20141209,12183
20141210,11883
20141211,11638
20141212,11590
20141215,11472
20141216,11219
20141217,10990
20141218,11235
20141219,11489
20141222,11647
20141224,11829
20141225,11795
20141226,11796
20141229,11832
20141230,11897
20150105,11807
20150106,11570
20150107,11429
20150108,11611
20150109,11868
20150113,11617
20150114,11651
20150115,11596
20150116,11514
20150119,11599
20150120,11568
20150121,11710
20150122,11873
20150123,12016
20150126,12029
20150127,12084
20150128,12006
20150129,11950
20150130,11852
20150202,11642
20150203,11666
20150204,11895
20150205,11834
20150206,11913
20150209,11971
20150210,11899
20150212,11910
20150213,11968
20150216,12086
20150217,12027
20150218,12111
20150219,12090
20150220,12097
20150223,12076
20150224,12056
20150225,12126
20150226,12205
20150227,12221
20150302,12235
20150303,12225
20150304,12167
20150305,12072
20150306,12060
20150309,12066
20150310,11986
20150311,11796
20150312,11805
20150313,11877
20150316,11752
20150317,11779
20150318,11891
20150319,11920
20150320,12012
20150323,12006
20150324,12081
20150325,12104
20150326,12008
20150327,11828
20150330,11793
20150331,12029
20150401,12072
20150402,12149
20150403,12296
20150406,12292
20150407,12384
20150408,12469
20150409,12691
20150410,12792
20150413,12828
20150414,12886
20150415,12802
20150416,12795
20150417,12968
20150420,12823
20150421,12737
20150422,12884
20150423,12983
20150424,13049
20150427,13056
20150428,13142
20150430,13015
20150501,12965
20150507,12831
20150508,12708
20150511,12823
20150512,12841
20150513,12761
20150514,12752
20150515,12808
20150518,12908
20150519,12902
20150520,13004
20150521,13008
20150522,12934
20150525,13045
20150526,13003
20150527,13055
20150528,13068
20150529,12939
20150601,12909
20150602,12945
20150603,12860
20150604,12816
20150605,12733
20150608,12727
20150609,12649
20150610,12522
20150611,12455
20150612,12529
20150615,12527
20150616,12414
20150617,12363
20150618,12464
20150619,12484
20150622,12419
20150623,12629
20150624,12752
20150625,12773
20150626,12671
20150629,12497
20150630,12229
20150701,12393
20150702,12459
20150703,12463
20150706,12291
20150707,12063
20150708,11860
20150709,11370
20150710,11666
20150713,11906
20150714,12147
20150715,12091
20150716,12109
20150717,12202
20150721,12122
20150722,12140
20150723,12025
20150724,11943
20150727,11721
20150728,11454
20150729,11508
20150730,11633
20150731,11573
20150803,11657
20150804,11513
20150805,11570
20150806,11627
20150807,11533
20150810,11489
20150811,11580
20150812,11470
20150813,11212
20150814,11233
20150817,11198
20150818,11094
20150819,11016
20150820,10880
20150821,10700
20150824,10277
20150825,9584
20150826,9771
20150827,9886
20150828,10320
20150831,10358
20150901,10367
20150902,10058
20150903,10056
20150904,10070
20150907,9792
20150908,9720
20150909,9974
20150910,10157
20150911,10217
20150914,10165
20150915,10228
20150916,10198
20150917,10417
20150918,10390
20150924,9951
20150925,9955
20150928,9951
20150929,9780
20150930,9769
20151001,9965
20151002,10009
20151005,10147
20151006,10397
20151007,10466
20151008,10708
20151009,10737
20151013,10877
20151014,10687
20151015,10654
20151016,10824
20151019,10831
20151020,10850
20151021,10875
20151022,10794
20151023,10929
20151026,11018
20151027,10985
20151028,10883
20151029,10847
20151030,10744
20151102,10724
20151104,10958
20151105,11070
20151106,11045
20151109,11012
20151110,10902
20151111,10771
20151112,10761
20151113,10727
20151116,10517
20151117,10526
20151118,10652
20151119,10682
20151120,10800
20151124,10832
20151125,10793
20151126,10762
20151127,10783
20151130,10600
20151201,10525
20151202,10643
20151203,10627
20151204,10560
20151207,10489
20151208,10430
20151209,10253
20151210,10126
20151211,10078
20151214,9799
20151215,9815
20151216,9970
20151217,10181
20151218,10252
20151221,10026
20151222,10060
20151224,10196
20151225,10139
20151228,10172
20151229,10125
20151230,10109
20160104,10020
20160105,9603
20160106,9587
20160107,9439
20160108,9116
20160112,8942
20160113,8950
20160114,8962
20160115,8970
20160118,8678
20160119,8673
20160120,8791
20160121,8549
20160122,8529
20160125,8865
20160126,8851
20160127,8801
20160128,8892
20160129,9158
20160201,9443
20160202,9419
20160203,9132
20160204,8985
20160205,9098
20160208,9084
20160209,8882
20160210,8795
20160212,8429
20160215,8485
20160216,8748
20160217,8773
20160218,8825
20160219,8837
20160222,8798
20160223,8887
20160224,8759
20160225,8696
20160226,8753
20160229,8815
20160301,8745
20160302,9047
20160303,9208
20160304,9333
20160307,9469
20160308,9457
20160309,9322
20160310,9408
20160311,9428
20160314,9614
20160315,9624
20160316,9409
20160317,9471
20160318,9578
20160322,9767
20160323,9809
20160324,9696
20160325,9708
20160328,9693
20160329,9705
20160330,9702
20160331,9887
20160401,9884
20160404,9712
20160405,9637
20160406,9440
20160407,9365
20160408,9256
20160411,9302
20160412,9390
20160413,9525
20160414,9733
20160415,9783
20160418,9613
20160419,9704
20160420,9829
20160421,9823
20160422,9830
20160425,9905
20160426,9808
20160427,9898
20160428,9767
20160502,9418
20160506,9141
20160509,9112
20160510,9139
20160511,9288
20160512,9232
20160513,9247
20160516,9103
20160517,9159
20160518,9176
20160519,9184
20160520,9088
20160523,9107
20160524,9082
20160525,9155
20160526,9250
