日付,基準価額
20101122,10167
20101124,9944
20101125,9957
20101126,9993
20101129,9918
20101130,9875
20101201,9812
20101202,9962
20101203,9977
20101206,9935
20101207,9876
20101208,9975
20101209,10002
20101210,9958
20101213,9990
20101214,9987
20101215,10032
20101216,10016
20101217,10026
20101220,9983
20101221,9919
20101222,9957
20101224,9915
20101227,9908
20101228,9882
20101229,9811
20101230,9777
20110104,9909
20110105,9957
20110106,10088
20110107,10024
20110111,9884
20110112,9971
20110113,10021
20110114,9991
20110117,9990
20110118,9952
20110119,9965
20110120,9917
20110121,9928
20110124,9897
20110125,9918
20110126,9862
20110127,9878
20110128,9948
20110131,9745
20110201,9788
20110202,9799
20110203,9814
20110204,9765
20110207,9840
20110208,9891
20110209,9890
20110210,9900
20110214,9954
20110215,9937
20110216,9992
20110217,10032
20110218,10036
20110221,10042
20110222,9977
20110223,9926
20110224,9849
20110225,9840
20110228,9828
20110301,9918
20110302,9868
20110303,9913
20110304,9999
20110307,10007
20110308,10007
20110309,10076
20110310,10084
20110311,10054
20110314,9985
20110315,9977
20110316,9846
20110317,9552
20110318,9868
20110322,9910
20110323,9915
20110324,9917
20110325,9970
20110328,10009
20110329,10012
20110330,10115
20110331,10212
20110401,10284
20110404,10436
20110405,10475
20110406,10612
20110407,10705
20110408,10678
20110411,10730
20110412,10598
20110413,10533
20110414,10477
20110415,10503
20110418,10458
20110419,10308
20110420,10433
20110421,10413
20110422,10376
20110425,10432
20110426,10375
20110427,10382
20110428,10521
20110502,10453
20110506,10213
20110509,10257
20110510,10185
20110511,10296
20110512,10235
20110513,10207
20110516,10097
20110517,10123
20110518,10210
20110519,10301
20110520,10336
20110523,10292
20110524,10209
20110525,10266
20110526,10258
20110527,10185
20110530,10214
20110531,10235
20110601,10358
20110602,10278
20110603,10324
20110606,10287
20110607,10230
20110608,10275
20110609,10237
20110610,10270
20110613,10235
20110614,10221
20110615,10276
20110616,10221
20110617,10128
20110620,10123
20110621,10141
20110622,10181
20110623,10196
20110624,10159
20110627,10148
20110628,10166
20110629,10222
20110630,10251
20110701,10291
20110704,10362
20110705,10385
20110706,10352
20110707,10355
20110708,10450
20110711,10335
20110712,10165
20110713,10049
20110714,10016
20110715,10063
20110719,9993
20110720,10080
20110721,10060
20110722,10107
20110725,10049
20110726,10045
20110727,10066
20110728,10043
20110729,10018
20110801,10061
20110802,10003
20110803,9930
20110804,10069
20110805,10077
20110808,9965
20110809,9729
20110810,9715
20110811,9630
20110812,9663
20110815,9722
20110816,9810
20110817,9789
20110818,9824
20110819,9779
20110822,9782
20110823,9806
20110824,9851
20110825,9785
20110826,9850
20110829,9832
20110830,9891
20110831,9853
20110901,9918
20110902,9900
20110905,9818
20110906,9752
20110907,9823
20110908,9833
20110909,9816
20110912,9698
20110913,9556
20110914,9514
20110915,9396
20110916,9412
20110920,9143
20110921,9125
20110922,8956
20110926,8827
20110927,8818
20110928,8960
20110929,8869
20110930,8901
20111003,8863
20111004,8720
20111005,8768
20111006,8872
20111007,8956
20111011,9120
20111012,9085
20111013,9261
20111014,9195
20111017,9322
20111018,9171
20111019,9170
20111020,9168
20111021,9078
20111024,9083
20111025,9175
20111026,9150
20111027,9175
20111028,9339
20111031,9424
20111101,9465
20111102,9310
20111104,9410
20111107,9397
20111108,9385
20111109,9410
20111110,9251
20111111,9226
20111114,9280
20111115,9176
20111116,9091
20111117,9068
20111118,9064
20111121,9059
20111122,8967
20111124,8841
20111125,8835
20111128,8845
20111129,8966
20111130,8993
20111201,9110
20111202,9166
20111205,9240
20111206,9233
20111207,9236
20111208,9228
20111209,9128
20111212,9175
20111213,9068
20111214,9014
20111215,8983
20111216,8999
20111219,9003
20111220,9000
20111221,9084
20111222,9089
20111226,9102
20111227,9114
20111228,9076
20111229,9008
20111230,8976
20120104,8945
20120105,8904
20120106,8922
20120110,8896
20120111,8970
20120112,8976
20120113,9036
20120116,8973
20120117,9009
20120118,9054
20120119,9164
20120120,9265
20120123,9261
20120124,9330
20120125,9413
20120126,9481
20120127,9495
20120130,9495
20120131,9410
20120201,9404
20120202,9512
20120203,9527
20120206,9587
20120207,9593
20120208,9684
20120209,9716
20120210,9793
20120213,9736
20120214,9726
20120215,9823
20120216,9790
20120217,9890
20120220,10043
20120221,10064
20120222,10054
20120223,10106
20120224,10089
20120227,10255
20120228,10133
20120229,10241
20120301,10278
20120302,10315
20120305,10310
20120306,10266
20120307,10060
20120308,10165
20120309,10299
20120312,10335
20120313,10323
20120314,10432
20120315,10418
20120316,10402
20120319,10427
20120321,10407
20120322,10368
20120323,10244
20120326,10293
20120327,10380
20120328,10369
20120329,10301
20120330,10222
20120402,10378
20120403,10220
20120404,10334
20120405,10210
20120406,10197
20120409,10066
20120410,10123
20120411,9909
20120412,9977
20120413,10043
20120416,9974
20120417,9938
20120418,10056
20120419,10064
20120420,10105
20120423,10117
20120424,10028
20120425,10114
20120426,10163
20120427,10147
20120501,10010
20120502,10080
20120507,9952
20120508,9983
20120509,9883
20120510,9756
20120511,9818
20120514,9804
20120515,9672
20120516,9629
20120517,9618
20120518,9466
20120521,9452
20120522,9510
20120523,9464
20120524,9371
20120525,9394
20120528,9390
20120529,9400
20120530,9393
20120531,9203
20120601,9131
20120604,9064
20120605,9149
20120606,9219
20120607,9424
20120608,9475
20120611,9518
20120612,9358
20120613,9407
20120614,9428
20120615,9473
20120618,9546
20120619,9484
20120620,9575
20120621,9635
20120622,9606
20120625,9641
20120626,9535
20120627,9548
20120628,9575
20120629,9517
20120702,9781
20120703,9764
20120704,9851
20120705,9835
20120706,9820
20120709,9684
20120710,9695
20120711,9698
20120712,9752
20120713,9701
20120717,9755
20120718,9827
20120719,9791
20120720,9833
20120723,9730
20120724,9620
20120725,9522
20120726,9588
20120727,9727
20120730,9793
20120731,9747
20120801,9725
20120802,9767
20120803,9688
20120806,9899
20120807,9873
20120808,9888
20120809,9890
20120810,9896
20120813,9833
20120814,9818
20120815,9857
20120816,9867
20120817,9902
20120820,9907
20120821,9886
20120822,9908
20120823,9863
20120824,9857
20120827,9858
20120828,9808
20120829,9801
20120830,9744
20120831,9704
20120903,9732
20120904,9772
20120905,9784
20120906,9799
20120907,9896
20120910,9910
20120911,9893
20120912,9899
20120913,9856
20120914,9911
20120918,10040
20120919,10049
20120920,9989
20120921,9972
20120924,9968
20120925,9914
20120926,9907
20120927,9888
20120928,9911
20121001,9929
20121002,9949
20121003,9986
20121004,10024
20121005,10056
20121009,9939
20121010,9919
20121011,9899
20121012,10010
20121015,9975
20121016,10055
20121017,10113
20121018,10198
20121019,10211
20121022,10192
20121023,10279
20121024,10204
20121025,10196
20121026,10246
20121029,10170
20121030,10165
20121031,10178
20121101,10211
20121102,10284
20121105,10279
20121106,10231
20121107,10281
20121108,10243
20121109,10156
20121112,10165
20121113,10170
20121114,10131
20121115,10207
20121116,10321
20121119,10370
20121120,10408
20121121,10491
20121122,10538
20121126,10614
20121127,10554
20121128,10578
20121129,10560
20121130,10606
20121203,10629
20121204,10606
20121205,10624
20121206,10708
20121207,10736
20121210,10760
20121211,10744
20121212,10790
20121213,10926
20121214,10944
20121217,11007
20121218,10981
20121219,11089
20121220,11062
20121221,11098
20121225,11100
20121226,11160
20121227,11240
20121228,11394
20130104,11515
20130107,11569
20130108,11526
20130109,11457
20130110,11627
20130111,11809
20130115,11874
20130116,11689
20130117,11705
20130118,11904
20130121,11859
20130122,11836
20130123,11699
20130124,11647
20130125,11918
20130128,11991
20130129,11887
20130130,11974
20130131,11994
20130201,12117
20130204,12302
20130205,12189
20130206,12411
20130207,12354
20130208,12366
20130212,12464
20130213,12369
20130214,12392
20130215,12318
20130218,12411
20130219,12423
20130220,12418
20130221,12406
20130222,12281
20130225,12392
20130226,12178
20130227,12085
20130228,12175
20130301,12166
20130304,12278
20130305,12246
20130306,12253
20130307,12311
20130308,12464
20130311,12593
20130312,12654
20130313,12605
20130314,12553
20130315,12594
20130318,12381
20130319,12485
20130321,12472
20130322,12331
20130325,12353
20130326,12214
20130327,12311
20130328,12261
20130329,12243
20130401,12280
20130402,12131
20130403,12187
20130404,12071
20130405,12666
20130408,12994
20130409,13222
20130410,13243
20130411,13317
20130412,13338
20130415,13194
20130416,12848
20130417,13088
20130418,13004
20130419,13072
20130422,13281
20130423,13207
20130424,13242
20130425,13270
20130426,13244
20130430,13124
20130501,13045
20130502,13042
20130507,13341
20130508,13312
20130509,13378
20130510,13624
20130513,13662
20130514,13614
20130515,13613
20130516,13586
20130517,13582
20130520,13597
20130521,13542
20130522,13521
20130523,13547
20130524,13376
20130527,13166
20130528,13229
20130529,13190
20130530,12961
20130531,12850
20130603,12628
20130604,12569
20130605,12720
20130606,12430
20130607,12181
20130610,12205
20130611,12172
20130612,11870
20130613,11751
20130614,11844
20130617,11868
20130618,11855
20130619,11821
20130620,11771
20130621,11575
20130624,11661
20130625,11582
20130626,11680
20130627,11645
20130628,11878
20130701,11977
20130702,12042
20130703,12136
20130704,12011
20130705,12076
20130708,12036
20130709,12046
20130710,12098
20130711,11982
20130712,11935
20130716,12118
20130717,12090
20130718,12177
20130719,12268
20130722,12201
20130723,12204
20130724,12237
20130725,12207
20130726,12048
20130729,11844
20130730,11811
20130731,11779
20130801,11739
20130802,11870
20130805,11961
20130806,11837
20130807,11744
20130808,11646
20130809,11757
20130812,11685
20130813,11776
20130814,11785
20130815,11723
20130816,11602
20130819,11549
20130820,11437
20130821,11454
20130822,11306
20130823,11440
20130826,11499
20130827,11362
20130828,11186
20130829,11237
20130830,11285
20130902,11319
20130903,11470
20130904,11360
20130905,11420
20130906,11394
20130909,11471
20130910,11594
20130911,11682
20130912,11704
20130913,11675
20130917,11776
20130918,11804
20130919,11946
20130920,12168
20130924,12001
20130925,11947
20130926,11852
20130927,11876
20130930,11642
20131001,11755
20131002,11737
20131003,11744
20131004,11740
20131007,11759
20131008,11700
20131009,11731
20131010,11789
20131011,11944
20131015,12014
20131016,11993
20131017,12110
20131018,12122
20131021,12119
20131022,12104
20131023,12213
20131024,12130
20131025,12105
20131028,12181
20131029,12150
20131030,12184
20131031,12198
20131101,12012
20131105,11962
20131106,11839
20131107,11859
20131108,11772
20131111,11792
20131112,11732
20131113,11761
20131114,11797
20131115,11944
20131118,11972
20131119,11977
20131120,11997
20131121,11975
20131122,12010
20131125,12084
20131126,12054
20131127,12018
20131128,12012
20131129,12104
20131202,12077
20131203,12062
20131204,12017
20131205,11960
20131206,11958
20131209,12185
20131210,12253
20131211,12222
20131212,12129
20131213,12245
20131216,12237
20131217,12250
20131218,12176
20131219,12304
20131220,12260
20131224,12270
20131225,12290
20131226,12329
20131227,12341
20131230,12339
20140106,12150
20140107,12117
20140108,12185
20140109,12145
20140110,12181
20140114,12072
20140115,12172
20140116,12172
20140117,12119
20140120,12045
20140121,12090
20140122,12019
20140123,12050
20140124,11842
20140127,11605
20140128,11631
20140129,11771
20140130,11480
20140131,11551
20140203,11448
20140204,11276
20140205,11477
20140206,11512
20140207,11628
20140210,11692
20140212,11691
20140213,11689
20140214,11701
20140217,11682
20140218,11789
20140219,11786
20140220,11684
20140221,11740
20140224,11838
20140225,11859
20140226,11824
20140227,11770
20140228,11795
20140303,11683
20140304,11655
20140305,11836
20140306,11926
20140307,12043
20140310,11982
20140311,11971
20140312,11872
20140313,11864
20140314,11740
20140317,11730
20140318,11841
20140319,11819
20140320,11862
20140324,11826
20140325,11851
20140326,11944
20140327,11942
20140328,12048
20140331,12172
20140401,12273
20140402,12350
20140403,12344
20140404,12301
20140407,12344
20140408,12332
20140409,12300
20140410,12347
20140411,12261
20140414,12200
20140415,12209
20140416,12173
20140417,12213
20140418,12314
20140421,12324
20140422,12316
20140423,12271
20140424,12254
20140425,12245
20140428,12165
20140430,12282
20140501,12290
20140502,12321
20140507,12313
20140508,12411
20140509,12426
20140512,12446
20140513,12462
20140514,12496
20140515,12496
20140516,12415
20140519,12439
20140520,12440
20140521,12376
20140522,12463
20140523,12550
20140526,12562
20140527,12548
20140528,12479
20140529,12450
20140530,12495
20140602,12489
20140603,12467
20140604,12451
20140605,12465
20140606,12540
20140609,12697
20140610,12659
20140611,12607
20140612,12530
20140613,12524
20140616,12533
20140617,12465
20140618,12410
20140619,12495
20140620,12502
20140623,12505
20140624,12522
20140625,12529
20140626,12548
20140627,12525
20140630,12530
20140701,12538
20140702,12544
20140703,12551
20140704,12598
20140707,12608
20140708,12553
20140709,12597
20140710,12626
20140711,12565
20140714,12553
20140715,12606
20140716,12582
20140717,12575
20140718,12460
20140722,12583
20140723,12619
20140724,12677
20140725,12678
20140728,12667
20140729,12637
20140730,12618
20140731,12631
20140801,12535
20140804,12485
20140805,12511
20140806,12413
20140807,12346
20140808,12312
20140811,12383
20140812,12454
20140813,12432
20140814,12491
20140815,12560
20140818,12539
20140819,12578
20140820,12622
20140821,12629
20140822,12676
20140825,12686
20140826,12664
20140827,12715
20140828,12736
20140829,12678
20140901,12730
20140902,12739
20140903,12786
20140904,12840
20140905,12854
20140908,12844
20140909,12865
20140910,12777
20140911,12841
20140912,12852
20140916,12731
20140917,12796
20140918,12878
20140919,12916
20140922,12939
20140924,12842
20140925,12940
20140926,12767
20140929,12800
20140930,12694
20141001,12710
20141002,12649
20141003,12674
20141006,12702
20141007,12730
20141008,12661
20141009,12741
20141010,12674
20141014,12616
20141015,12610
20141016,12452
20141017,12434
20141020,12606
20141021,12591
20141022,12624
20141023,12620
20141024,12686
20141027,12713
20141028,12681
20141029,12786
20141030,12834
20141031,12950
20141104,13258
20141105,13280
20141106,13294
20141107,13219
20141110,13196
20141111,13258
20141112,13354
20141113,13357
20141114,13385
20141117,13433
20141118,13428
20141119,13549
20141120,13670
20141121,13741
20141125,13783
20141126,13770
20141127,13774
20141128,13777
20141201,13745
20141202,13646
20141203,13602
20141204,13622
20141205,13600
20141208,13670
20141209,13503
20141210,13352
20141211,13075
20141212,13112
20141215,13009
20141216,12754
20141217,12462
20141218,12797
20141219,12952
20141222,13075
20141224,13170
20141225,13147
20141226,13152
20141229,13149
20141230,13097
20150105,13011
20150106,12872
20150107,12792
20150108,12935
20150109,13105
20150113,12903
20150114,12831
20150115,12933
20150116,12724
20150119,12890
20150120,12908
20150121,12967
20150122,13006
20150123,13132
20150126,13037
20150127,13089
20150128,13052
20150129,13021
20150130,13014
20150202,12835
20150203,12869
20150204,13079
20150205,12835
20150206,12957
20150209,12973
20150210,12886
20150212,12844
20150213,12877
20150216,12857
20150217,12808
20150218,12898
20150219,12873
20150220,12853
20150223,12827
20150224,12777
20150225,12836
20150226,12869
20150227,12849
20150302,12893
20150303,12830
20150304,12744
20150305,12669
20150306,12643
20150309,12513
20150310,12514
20150311,12363
20150312,12417
20150313,12431
20150316,12265
20150317,12306
20150318,12361
20150319,12436
20150320,12418
20150323,12506
20150324,12649
20150325,12715
20150326,12615
20150327,12511
20150330,12448
20150331,12528
20150401,12506
20150402,12585
20150403,12681
20150406,12697
20150407,12767
20150408,12825
20150409,12918
20150410,12894
20150413,12782
20150414,12660
20150415,12708
20150416,12711
20150417,12760
20150420,12670
20150421,12652
20150422,12678
20150423,12698
20150424,12738
20150427,12677
20150428,12768
20150430,12836
20150501,12841
20150507,12726
20150508,12762
20150511,12812
20150512,12708
20150513,12700
20150514,12743
20150515,12856
20150518,12954
20150519,12908
20150520,12924
20150521,12953
20150522,12952
20150525,12923
20150526,12894
20150527,12872
20150528,12953
20150529,12925
20150601,12969
20150602,12944
20150603,12949
20150604,12903
20150605,12853
20150608,12772
20150609,12737
20150610,12770
20150611,12696
20150612,12776
20150615,12710
20150616,12696
20150617,12715
20150618,12782
20150619,12770
20150622,12732
20150623,12861
20150624,12877
20150625,12867
20150626,12811
20150629,12636
20150630,12582
20150701,12629
20150702,12635
20150703,12663
20150706,12526
20150707,12539
20150708,12462
20150709,12283
20150710,12425
20150713,12577
20150714,12722
20150715,12723
20150716,12728
20150717,12769
20150721,12697
20150722,12691
20150723,12655
20150724,12562
20150727,12439
20150728,12375
20150729,12419
20150730,12465
20150731,12405
20150803,12393
20150804,12305
20150805,12292
20150806,12303
20150807,12256
20150810,12257
20150811,12325
20150812,12293
20150813,12254
20150814,12183
20150817,12149
20150818,12102
20150819,12053
20150820,11975
20150821,11897
20150824,11591
20150825,11217
20150826,11241
20150827,11314
20150828,11522
20150831,11546
20150901,11518
20150902,11350
20150903,11318
20150904,11233
20150907,11015
20150908,10972
20150909,11142
20150910,11106
20150911,11230
20150914,11228
20150915,11229
20150916,11210
20150917,11321
20150918,11255
20150924,10992
20150925,11093
20150928,11076
20150929,10888
20150930,10944
20151001,11035
20151002,11026
20151005,11171
20151006,11322
20151007,11460
20151008,11522
20151009,11648
20151013,11686
20151014,11490
20151015,11607
20151016,11668
20151019,11647
20151020,11601
20151021,11598
20151022,11502
20151023,11680
20151026,11645
20151027,11619
20151028,11536
20151029,11556
20151030,11555
20151102,11590
20151104,11754
20151105,11693
20151106,11713
20151109,11708
20151110,11648
20151111,11672
20151112,11709
20151113,11620
20151116,11527
20151117,11610
20151118,11621
20151119,11686
20151120,11734
20151124,11692
20151125,11699
20151126,11662
20151127,11620
20151130,11533
20151201,11560
20151202,11585
20151203,11616
20151204,11605
20151207,11626
20151208,11512
20151209,11451
20151210,11338
20151211,11205
20151214,10950
20151215,10971
20151216,11126
20151217,11191
20151218,11211
20151221,11125
20151222,11149
20151224,11149
20151225,11080
20151228,11121
20151229,11151
20151230,11133
20160104,11024
20160105,10834
20160106,10809
20160107,10678
20160108,10621
20160112,10521
20160113,10549
20160114,10560
20160115,10639
20160118,10413
20160119,10452
20160120,10462
20160121,10363
20160122,10424
20160125,10629
20160126,10525
20160127,10611
20160128,10646
20160129,10971
20160201,11125
20160202,11113
20160203,10908
20160204,10910
20160205,10896
20160208,10853
20160209,10637
20160210,10589
20160212,10390
20160215,10491
20160216,10653
20160217,10537
20160218,10636
20160219,10505
20160222,10507
20160223,10571
20160224,10461
20160225,10455
20160226,10572
20160229,10487
20160301,10453
20160302,10717
20160303,10735
20160304,10801
20160307,10930
20160308,10898
20160309,10799
20160310,10978
20160311,11016
20160314,11193
20160315,11124
20160316,10920
20160317,10982
20160318,11072
20160322,11121
20160323,11186
20160324,11085
20160325,11135
20160328,11156
20160329,11197
20160330,11198
20160331,11291
20160401,11347
20160404,11283
20160405,11174
20160406,11034
20160407,10979
20160408,10811
20160411,10863
20160412,10976
20160413,11080
20160414,11160
20160415,11205
20160418,10968
20160419,11148
20160420,11262
20160421,11341
20160422,11233
20160425,11352
20160426,11280
20160427,11387
20160428,11236
20160502,11039
20160506,10811
20160509,10841
20160510,10867
20160511,10961
20160512,10948
20160513,10983
20160516,10893
20160517,10884
20160518,10875
20160519,10869
20160520,10823
20160523,10824
20160524,10700
20160525,10802
20160526,10779
