日付,基準価額
20180726,11072
20180727,11051
20180730,11082
20180731,11107
20180801,11161
20180802,11132
20180803,11052
20180806,11039
20180807,10993
20180808,11035
20180809,10934
20180810,10830
20180813,10502
20180814,10441
20180815,10568
20180816,10420
20180817,10476
20180820,10442
20180821,10401
20180822,10450
20180823,10539
20180824,10530
20180827,10589
20180828,10623
20180829,10558
20180830,10587
20180831,10387
20180903,10410
20180904,10350
20180905,10286
20180906,10254
20180907,10222
20180910,10282
20180911,10289
20180912,10312
20180913,10351
20180914,10497
20180918,10460
20180919,10534
20180920,10612
20180921,10699
20180925,10752
20180926,10744
20180927,10795
20180928,10883
20181001,10929
20181002,10952
20181003,10879
20181004,10886
20181005,10776
20181009,10668
20181010,10738
20181011,10606
20181012,10656
20181015,10653
20181016,10722
20181017,10827
20181018,10878
20181019,10753
20181022,10773
20181023,10807
20181024,10745
20181025,10626
20181026,10663
20181029,10682
20181030,10637
20181031,10701
20181101,10612
20181102,10728
20181105,10832
20181106,10898
20181107,10928
20181108,11006
20181109,10961
20181112,10889
20181113,10790
20181114,10807
20181115,10832
20181116,10887
20181119,10885
20181120,10891
20181121,10851
20181122,10920
20181126,10900
20181127,10895
20181128,10922
20181129,10959
20181130,11022
20181203,11039
20181204,11067
20181205,10945
20181206,10937
20181207,10897
20181210,10899
20181211,10875
20181212,10923
20181213,10973
20181214,10978
20181217,10920
20181218,10897
20181219,10882
20181220,10914
20181221,10842
20181225,10676
20181226,10721
20181227,10772
20181228,10810
20190104,10607
20190107,10812
20190108,10885
20190109,10838
20190110,10851
20190111,10885
20190115,10899
20190116,10886
20190117,10988
20190118,10989
20190121,11010
20190122,10978
20190123,10926
20190124,11008
20190125,11033
20190128,11062
20190129,11022
20190130,11071
20190131,11101
20190201,11203
20190204,11272
20190205,11308
20190206,11300
20190207,11270
20190208,11222
20190212,11211
20190213,11251
20190214,11205
20190215,11166
20190218,11212
20190219,11208
20190220,11267
20190221,11269
20190222,11243
20190225,11292
20190226,11327
20190227,11314
20190228,11343
20190301,11370
20190304,11376
20190305,11349
20190306,11339
20190307,11293
20190308,11194
20190311,11152
20190312,11245
20190313,11255
20190314,11272
20190315,11302
20190318,11331
20190319,11343
20190320,11381
20190322,11380
20190325,11151
20190326,11233
20190327,11226
20190328,11094
20190329,11149
20190401,11174
20190402,11309
20190403,11299
20190404,11317
20190405,11351
20190408,11332
20190409,11352
20190410,11330
20190411,11390
20190412,11404
20190415,11449
20190416,11431
20190417,11419
20190418,11422
20190419,11402
20190422,11409
20190423,11379
20190424,11353
20190425,11280
20190426,11195
20190507,11075
20190508,10971
20190509,10976
20190510,10953
20190513,11000
20190514,10907
20190515,10959
20190516,10974
20190517,10975
20190520,10964
20190521,10969
20190522,11020
20190523,10981
20190524,10925
20190527,10960
20190528,10969
20190529,10915
20190530,10975
20190531,10913
20190603,10883
20190604,10912
20190605,10976
20190606,10977
20190607,11015
20190610,11082
20190611,11119
20190612,11207
20190613,11185
20190614,11181
20190617,11194
20190618,11176
20190619,11238
20190620,11239
20190621,11316
20190624,11327
20190625,11327
20190626,11309
20190627,11375
20190628,11403
20190701,11479
20190702,11508
20190703,11441
20190704,11501
20190705,11545
20190708,11541
20190709,11570
20190710,11563
20190711,11545
20190712,11611
20190716,11578
20190717,11574
20190718,11533
20190719,11581
20190722,11625
20190723,11649
20190724,11610
20190725,11632
20190726,11665
20190729,11605
20190730,11631
20190731,11598
20190801,11616
20190802,11317
20190805,11197
20190806,11048
20190807,11145
20190808,11154
20190809,11236
20190813,11085
20190814,11233
20190815,11093
20190816,11138
20190819,11201
20190820,11130
20190821,11123
20190822,11193
20190823,11160
20190826,10953
20190827,11034
20190828,10989
20190829,11006
20190830,11050
20190902,11025
20190903,11029
20190904,11055
20190905,11210
20190906,11276
20190909,11303
20190910,11341
20190911,11371
20190912,11399
20190913,11508
20190917,11461
20190918,11457
20190919,11477
20190920,11431
20190924,11375
20190925,11314
20190926,11350
20190927,11340
20190930,11344
20191001,11384
20191002,11289
20191003,11256
20191004,11332
20191007,11374
20191008,11379
20191009,11342
20191010,11386
20191011,11510
20191015,11570
20191016,11565
20191017,11588
20191018,11620
20191021,11670
20191023,11685
20191024,11755
20191025,11748
20191028,11798
20191029,11833
20191030,11797
20191031,11779
20191101,11660
20191105,11816
20191106,11833
20191107,11775
20191108,11828
20191111,11724
20191112,11720
20191113,11609
20191114,11568
20191115,11555
20191118,11659
20191119,11582
20191120,11599
20191121,11571
20191122,11617
20191125,11612
20191126,11596
20191127,11583
20191128,11586
20191129,11606
20191202,11630
20191203,11598
20191204,11540
20191205,11614
20191206,11639
20191209,11649
20191210,11669
20191211,11677
20191212,11717
20191213,11873
20191216,11860
20191217,11923
20191218,11920
20191219,11935
20191220,11918
20191223,11901
20191224,11928
20191225,11938
20191226,11966
20191227,11995
20191230,12048
20200106,11890
20200107,11944
20200108,11827
20200109,12022
20200110,12060
20200114,12150
20200115,12124
20200116,12128
20200117,12142
20200120,12147
20200121,12134
20200122,12084
20200123,12104
20200124,12075
20200127,12006
20200128,11902
20200129,11930
20200130,11943
20200131,11901
20200203,11820
20200204,11857
20200205,11994
20200206,12062
20200207,12020
20200210,11935
20200212,12002
20200213,12010
20200214,11990
20200217,12021
20200218,11992
20200219,11981
20200220,12140
20200221,12134
20200225,11969
20200226,11885
20200227,11857
20200228,11669
20200302,11376
20200303,11579
20200304,11550
20200305,11633
20200306,11384
20200309,10792
20200310,10752
20200311,10934
20200312,10665
20200313,10338
20200316,10533
20200317,10197
20200318,10200
20200319,9941
20200323,9988
20200324,9847
20200325,10016
20200326,10199
20200327,10244
20200330,10074
20200331,10109
20200401,10038
20200402,9890
20200403,9931
20200406,9891
20200407,10016
20200408,10111
20200409,10222
20200410,10290
20200413,10280
20200414,10234
20200415,10284
20200416,10211
20200417,10278
20200420,10316
20200421,10298
20200422,10228
20200423,10209
20200424,10181
20200427,10150
20200428,10128
20200430,10312
20200501,10370
20200507,10172
20200508,10255
20200511,10402
20200512,10412
20200513,10391
20200514,10351
20200515,10432
20200518,10421
20200519,10564
20200520,10647
20200521,10751
20200522,10845
20200525,10810
20200526,10849
20200527,10924
20200528,10992
20200529,10947
20200601,11014
20200602,11071
20200603,11358
20200604,11435
20200605,11435
20200608,11519
20200609,11395
20200610,11328
20200611,11258
20200612,11057
20200615,11122
20200616,11165
20200617,11089
20200618,11021
20200619,10977
20200622,10999
20200623,11080
20200624,11088
20200625,11032
20200626,11055
20200629,11002
20200630,11069
20200701,11093
20200702,11087
20200703,11112
20200706,11102
20200707,11098
20200708,11040
20200709,11084
20200710,11069
20200713,11090
20200714,11105
20200715,11153
20200716,11110
20200717,11131
20200720,11137
20200721,11140
20200722,11226
20200727,11159
20200728,11187
20200729,11123
20200730,11130
20200731,11074
20200803,11165
20200804,11150
20200805,11099
20200806,11129
20200807,11104
20200811,11055
20200812,11131
20200813,11143
20200814,11187
20200817,11164
20200818,11013
20200819,10999
20200820,11069
20200821,11033
20200824,10995
20200825,11036
20200826,11104
20200827,11025
20200828,11080
20200831,11088
20200901,11120
20200902,11203
20200903,11161
20200904,11156
20200907,11182
20200908,11154
20200909,11059
20200910,11181
20200911,11142
20200914,11163
20200915,11158
20200916,11136
20200917,11132
20200918,11123
20200923,10930
20200924,10834
20200925,10863
20200928,10785
20200929,10753
20200930,10827
20201001,10865
20201002,10913
20201005,10897
20201006,10975
20201007,10920
20201008,10985
20201009,11001
20201012,11042
20201013,10991
20201014,10980
20201015,10950
20201016,10912
20201019,10962
20201020,10996
20201021,11022
20201022,10961
20201023,10966
20201026,10975
20201027,10966
20201028,10892
20201029,10812
20201030,10800
20201102,10811
20201104,10877
20201105,10932
20201106,11016
20201109,11114
20201110,11374
20201111,11349
20201112,11366
20201113,11290
20201116,11292
20201117,11315
20201118,11291
20201119,11271
20201120,11304
20201124,11335
20201125,11380
20201126,11402
20201127,11375
20201130,11352
20201201,11334
20201202,11472
20201203,11491
20201204,11479
20201207,11543
20201208,11539
20201209,11602
20201210,11599
20201211,11614
20201214,11619
20201215,11624
20201216,11630
20201217,11635
20201218,11678
20201221,11655
20201222,11607
20201223,11590
20201224,11611
20201225,11592
20201228,11622
20201229,11663
20201230,11655
20210104,11644
20210105,11660
20210106,11600
20210107,11645
20210108,11617
20210112,11533
20210113,11588
20210114,11591
20210115,11634
20210118,11554
20210119,11569
20210120,11607
20210121,11610
20210122,11588
20210125,11530
20210126,11498
20210127,11525
20210128,11530
20210129,11582
20210201,11624
20210202,11660
20210203,11727
20210204,11726
20210205,11725
20210208,11800
20210209,11746
20210210,11717
20210212,11771
20210215,11820
20210216,11877
20210217,11859
20210218,11779
20210219,11758
20210222,11685
20210224,11640
20210225,11731
20210226,11561
20210301,11544
20210302,11589
20210303,11578
20210304,11549
20210305,11573
20210308,11561
20210309,11474
20210310,11506
20210311,11585
20210312,11690
20210315,11671
20210316,11688
20210317,11661
20210318,11686
20210319,11628
20210322,11587
20210323,11591
20210324,11474
20210325,11436
20210326,11464
20210329,11491
20210330,11488
20210331,11531
20210401,11642
20210402,11643
20210405,11627
20210406,11638
20210407,11652
20210408,11651
20210409,11685
20210412,11668
20210413,11619
20210414,11584
20210415,11646
20210416,11673
20210419,11694
20210420,11675
20210421,11630
20210422,11636
20210423,11623
20210426,11649
20210427,11655
20210428,11709
20210430,11760
20210506,11731
20210507,11822
20210510,11877
20210511,11897
20210512,11867
20210513,11874
20210514,11899
20210517,11898
20210518,11892
20210519,11895
20210520,11871
20210521,11857
20210524,11847
20210525,11859
20210526,11873
20210527,11923
20210528,12028
20210531,12028
20210601,12025
20210602,12064
20210603,12118
20210604,12117
20210607,12130
20210608,12121
20210609,12133
20210610,12146
20210611,12160
20210614,12156
20210615,12170
20210616,12143
20210617,12114
20210618,11988
20210621,11909
20210622,11932
20210623,12000
20210624,12044
20210625,12073
20210628,12056
20210629,12055
20210630,12019
20210701,12061
20210702,12058
20210705,12040
20210706,11998
20210707,11893
20210708,11872
20210709,11780
20210712,11841
20210713,11885
20210714,11850
20210715,11837
20210716,11810
20210719,11823
20210720,11735
20210721,11785
20210726,11857
20210727,11829
20210728,11786
20210729,11812
20210730,11848
20210802,11828
20210803,11828
20210804,11796
20210805,11840
20210806,11832
20210810,11775
20210811,11807
20210812,11796
20210813,11810
20210816,11741
20210817,11698
20210818,11707
20210819,11711
20210820,11662
20210823,11652
20210824,11672
20210825,11770
20210826,11814
20210827,11777
20210830,11826
20210831,11896
20210901,11982
20210902,11969
20210903,11951
20210906,11955
20210907,11952
20210908,11968
20210909,11917
20210910,11883
20210913,11909
20210914,11915
20210915,11836
20210916,11839
20210917,11801
20210921,11678
20210922,11650
20210924,11799
20210927,11777
20210928,11760
20210929,11762
20210930,11753
20211001,11704
20211004,11718
20211005,11650
20211006,11706
20211007,11679
20211008,11691
20211011,11756
20211012,11837
20211013,11851
20211014,11909
20211015,11970
20211018,12055
20211019,11982
20211020,12065
20211021,12034
20211022,11902
20211025,11873
20211026,11907
20211027,11924
20211028,11873
20211029,11819
20211101,11823
20211102,11761
20211104,11827
20211105,11750
20211108,11831
20211109,11839
20211110,11834
20211111,11850
20211112,11899
20211115,11824
20211116,11852
20211117,11831
20211118,11753
20211119,11721
20211122,11636
20211124,11609
20211125,11600
20211126,11525
20211129,11407
20211130,11432
20211201,11450
20211202,11398
20211203,11431
20211206,11412
20211207,11474
20211208,11545
20211209,11631
20211210,11551
20211213,11582
20211214,11563
20211215,11527
20211216,11560
20211217,11550
20211220,11511
20211221,11532
20211222,11595
20211223,11655
20211224,11712
20211227,11722
20211228,11779
20211229,11748
20211230,11745
20220104,11781
20220105,11809
20220106,11776
20220107,11758
20220111,11715
20220112,11764
20220113,11781
20220114,11691
20220117,11712
20220118,11744
20220119,11672
20220120,11716
20220121,11683
20220124,11722
20220125,11657
20220126,11655
20220127,11685
20220128,11755
20220131,11726
20220201,11771
20220202,11798
20220203,11796
20220204,11882
20220207,11885
20220208,11917
20220209,11960
20220210,12007
20220214,11913
20220215,11905
20220216,12014
20220217,12039
20220218,11981
20220221,11967
20220222,11861
20220224,11872
20220225,11677
20220228,11616
20220301,11481
20220302,11301
20220303,11170
20220304,11089
20220307,10881
20220308,10786
20220309,10840
20220310,10979
20220311,10968
20220314,11065
20220315,11101
20220316,11132
20220317,11325
20220318,11313
20220322,11388
20220323,11516
20220324,11504
20220325,11602
20220328,11642
20220329,11804
20220330,11772
20220331,11828
20220401,11792
20220404,11850
20220405,11888
20220406,11924
20220407,11846
20220408,11823
20220411,11876
20220412,11938
20220413,11936
20220414,11977
20220415,11992
20220418,12032
20220419,12101
20220420,12222
20220421,12108
20220422,12073
20220425,11977
20220426,11791
20220427,11691
20220428,11802
20220502,11853
20220506,11840
20220509,11763
20220510,11582
20220511,11615
20220512,11581
20220513,11500
20220516,11564
20220517,11366
20220518,11463
20220519,11334
20220520,11380
20220523,11480
20220524,11553
20220525,11504
20220526,11572
20220527,11540
20220530,11612
20220531,11736
20220601,11794
20220602,11838
20220603,11901
20220606,11973
20220607,12074
20220608,12076
20220609,12186
20220610,12102
20220613,11987
20220614,11727
20220615,11751
20220616,11806
20220617,11661
20220620,11826
20220621,11788
20220622,11936
20220623,11937
20220624,11869
20220627,11841
20220628,11898
20220629,11898
20220630,11940
20220701,11871
20220704,11759
20220705,11855
20220706,11678
20220707,11622
20220708,11679
20220711,11713
20220712,11634
20220713,11575
20220714,11667
20220715,11672
20220719,11717
20220720,11749
20220721,11746
20220722,11656
20220725,11652
20220726,11728
20220727,11746
20220728,11742
20220729,11701
20220801,11625
20220802,11507
20220803,11672
20220804,11693
20220805,11733
20220808,11913
20220809,11950
20220810,11979
20220812,11995
20220815,12018
20220816,11943
20220817,12016
20220818,12007
20220819,12003
20220822,12011
20220823,11963
20220824,11962
20220825,11982
20220826,12002
20220829,12102
20220830,12126
20220831,12111
20220901,12132
20220902,12136
20220905,12198
20220906,12223
20220907,12333
20220908,12522
20220909,12517
20220912,12482
20220913,12537
20220914,12555
20220915,12425
20220916,12338
20220920,12372
20220921,12343
20220922,12337
20220926,12106
20220927,12001
20220928,11971
20220929,11959
20220930,11982
20221003,11976
20221004,12114
20221005,12173
20221006,12187
20221007,12111
20221011,12104
20221012,12056
20221013,12077
20221014,12138
20221017,12176
20221018,12253
20221019,12296
20221020,12241
20221021,12251
20221024,12184
20221025,12140
20221026,12151
20221027,12108
20221028,12133
20221031,12243
20221101,12253
20221102,12196
20221104,12204
20221107,12235
20221108,12280
20221109,12262
20221110,12322
20221111,12154
20221114,12070
20221115,12175
20221116,12125
20221117,12102
20221118,12106
20221121,12101
20221122,12247
20221124,12127
20221125,12169
20221128,12129
20221129,12131
20221130,12215
