日付,基準価額
20200617,11199
20200618,11177
20200619,11179
20200622,11244
20200623,11260
20200624,11317
20200625,11217
20200626,11243
20200629,11138
20200630,11200
20200701,11184
20200702,11217
20200703,11477
20200706,11570
20200707,11951
20200708,11845
20200709,11948
20200710,11906
20200713,11764
20200714,11800
20200715,11760
20200716,11727
20200717,11670
20200720,11732
20200721,11815
20200722,11927
20200727,11579
20200728,11683
20200729,11644
20200730,11693
20200731,11539
20200803,11611
20200804,11581
20200805,11642
20200806,11736
20200807,11736
20200811,11669
20200812,11803
20200813,11852
20200814,11913
20200817,11860
20200818,11830
20200819,11813
20200820,11832
20200821,11619
20200824,11673
20200825,11800
20200826,11886
20200827,11815
20200828,11834
20200831,11763
20200901,11578
20200902,11736
20200903,11700
20200904,11645
20200907,11634
20200908,11602
20200909,11522
20200910,11602
20200911,11553
20200914,11591
20200915,11646
20200916,11681
20200917,11674
20200918,11597
20200923,11282
20200924,11184
20200925,11061
20200928,11010
20200929,11110
20200930,11098
20201001,11188
20201002,11213
20201005,11175
20201006,11264
20201007,11333
20201008,11411
20201009,11515
20201012,11528
20201013,11616
20201014,11602
20201015,11554
20201016,11429
20201019,11496
20201020,11593
20201021,11608
20201022,11598
20201023,11661
20201026,11717
20201027,11652
20201028,11498
20201029,11251
20201030,11242
20201102,11124
20201104,11372
20201105,11478
20201106,11689
20201109,11774
20201110,12239
20201111,12320
20201112,12506
20201113,12344
20201116,12318
20201117,12425
20201118,12447
20201119,12491
20201120,12439
20201124,12629
20201125,12717
20201126,12722
20201127,12771
20201130,12766
20201201,12542
20201202,12862
20201203,12927
20201204,12907
20201207,13049
20201208,13035
20201209,13032
20201210,13047
20201211,13067
20201214,13095
20201215,13056
20201216,13040
20201217,13119
20201218,13178
20201221,13164
20201222,12931
20201223,12918
20201224,13004
20201225,13013
20201228,13047
20201229,13163
20201230,13216
20210104,13268
20210105,13342
20210106,13364
20210107,13487
20210108,13706
20210112,13924
20210113,14026
20210114,14140
20210115,14235
20210118,14102
20210119,14119
20210120,14319
20210121,14353
20210122,14338
20210125,14101
20210126,14140
20210127,14019
20210128,13938
20210129,13862
20210201,13626
20210202,13892
20210203,14153
20210204,14218
20210205,14302
20210208,14438
20210209,14469
20210210,14499
20210212,14635
20210215,14714
20210216,14820
20210217,14979
20210218,15025
20210219,14901
20210222,14898
20210224,14808
20210225,14756
20210226,14801
20210301,14418
20210302,14658
20210303,14662
20210304,14920
20210305,14829
20210308,14919
20210309,14803
20210310,14856
20210311,14951
20210312,15272
20210315,15249
20210316,15320
20210317,15318
20210318,15255
20210319,15201
20210322,15022
20210323,15067
20210324,14849
20210325,14664
20210326,14658
20210329,14841
20210330,14998
20210331,15172
20210401,15182
20210402,15157
20210405,15144
20210406,15125
20210407,15073
20210408,15030
20210409,15029
20210412,14935
20210413,14833
20210414,14805
20210415,14983
20210416,14984
20210419,15104
20210420,15045
20210421,14967
20210422,14911
20210423,14949
20210426,15017
20210427,15092
20210428,15176
20210430,15351
20210506,15161
20210507,15294
20210510,15466
20210511,15517
20210512,15337
20210513,15202
20210514,15133
20210517,15233
20210518,15194
20210519,15424
20210520,15370
20210521,15276
20210524,15287
20210525,15301
20210526,15405
20210527,15560
20210528,15731
20210531,15834
20210601,15895
20210602,16077
20210603,16190
20210604,16218
20210607,16178
20210608,16177
20210609,16158
20210610,16162
20210611,16210
20210614,16250
20210615,16332
20210616,16234
20210617,16243
20210618,16089
20210621,15892
20210622,15866
20210623,15964
20210624,16098
20210625,16188
20210628,16159
20210629,16072
20210630,15970
20210701,16015
20210702,16013
20210705,15922
20210706,15901
20210707,15668
20210708,15661
20210709,15310
20210712,15388
20210713,15527
20210714,15640
20210715,15558
20210716,15598
20210719,15513
20210720,15174
20210721,15187
20210726,15377
20210727,15222
20210728,15012
20210729,15168
20210730,15289
20210802,15095
20210803,15240
20210804,15260
20210805,15336
20210806,15341
20210810,15398
20210811,15459
20210812,15527
20210813,15483
20210816,15342
20210817,15257
20210818,15181
20210819,15235
20210820,14934
20210823,14844
20210824,15023
20210825,15299
20210826,15394
20210827,15248
20210830,15426
20210831,15548
20210901,15772
20210902,15793
20210903,15748
20210906,15808
20210907,15883
20210908,15934
20210909,15671
20210910,15674
20210913,15741
20210914,15853
20210915,15694
20210916,15660
20210917,15550
20210921,15033
20210922,15110
20210924,15561
20210927,15502
20210928,15592
20210929,15621
20210930,15663
20211001,15635
20211004,15612
20211005,15491
20211006,15732
20211007,15616
20211008,15820
20211011,15968
20211012,16204
20211013,16154
20211014,16214
20211015,16320
20211018,16542
20211019,16534
20211020,16598
20211021,16566
20211022,16369
20211025,16292
20211026,16437
20211027,16433
20211028,16289
20211029,16103
20211101,15967
20211102,16070
20211104,16041
20211105,15930
20211108,15942
20211109,16036
20211110,15991
20211111,16130
20211112,16314
20211115,16192
20211116,16231
20211117,16276
20211118,16158
20211119,15999
20211122,15877
20211124,15953
20211125,15983
20211126,15960
20211129,15319
20211130,15375
20211201,15213
20211202,15331
20211203,15576
20211206,15520
20211207,15530
20211208,15791
20211209,15855
20211210,15802
20211213,15758
20211214,15605
20211215,15544
20211216,15590
20211217,15691
20211220,15506
20211221,15308
20211222,15536
20211223,15641
20211224,15805
20211227,15800
20211228,15914
20211229,15954
20211230,15898
20220104,16118
20220105,16306
20220106,16203
20220107,16157
20220111,16307
20220112,16505
20220113,16619
20220114,16486
20220117,16458
20220118,16494
20220119,16301
20220120,16421
20220121,16450
20220124,16311
20220125,16049
20220126,16050
20220127,16196
20220128,16349
20220131,16311
20220201,16502
20220202,16533
20220203,16462
20220204,16465
20220207,16589
20220208,16695
20220209,16870
20220210,17064
20220214,17059
20220215,16837
20220216,17015
20220217,17173
20220218,16944
20220221,16871
20220222,16640
20220224,16432
20220225,15647
20220228,15884
20220301,15509
20220302,15328
20220303,15348
20220304,15349
20220307,15058
20220308,14700
20220309,14693
20220310,14872
20220311,15027
20220314,15019
20220315,14847
20220316,14520
20220317,15163
20220318,15474
20220322,15713
20220323,16123
20220324,16170
20220325,16330
20220328,16254
20220329,16532
20220330,16432
20220331,16566
20220401,16477
20220404,16659
20220405,16886
20220406,16926
20220407,16761
20220408,16619
20220411,16825
20220412,16742
20220413,16688
20220414,16791
20220415,16865
20220418,16875
20220419,16912
20220420,17010
20220421,16806
