日付,基準価額
20100621,6601
20100622,6542
20100623,6442
20100624,6434
20100625,6343
20100628,6300
20100629,6237
20100630,6159
20100701,6063
20100702,6083
20100705,6125
20100706,6201
20100707,6159
20100708,6302
20100709,6302
20100712,6276
20100713,6252
20100714,6372
20100715,6269
20100716,6153
20100720,6092
20100721,6068
20100722,6041
20100723,6158
20100726,6189
20100727,6191
20100728,6333
20100729,6303
20100730,6216
20100802,6225
20100803,6287
20100804,6190
20100805,6271
20100806,6303
20100809,6275
20100810,6254
20100811,6105
20100812,6057
20100813,6083
20100816,6064
20100817,6050
20100818,6112
20100819,6176
20100820,6069
20100823,6035
20100824,5983
20100825,5907
20100826,5940
20100827,5997
20100830,6067
20100831,5889
20100901,5939
20100902,5997
20100903,6028
20100906,6137
20100907,6109
20100908,6008
20100909,6051
20100910,6100
20100913,6129
20100914,6108
20100915,6209
20100916,6181
20100917,6234
20100921,6219
20100922,6193
20100924,6134
20100927,6213
20100928,6215
20100929,6247
20100930,6117
20101001,6122
20101004,6067
20101005,6141
20101006,6228
20101007,6239
20101008,6190
20101012,6081
20101013,6067
20101014,6172
20101015,6095
20101018,6125
20101019,6148
20101020,6075
20101021,6049
20101022,6083
20101025,6057
20101026,6030
20101027,6030
20101028,6007
20101029,5980
20101101,5924
20101102,5923
20101104,6021
20101105,6159
20101108,6206
20101109,6194
20101110,6289
20101111,6313
20101112,6244
20101115,6278
20101116,6249
20101117,6268
20101118,6403
20101119,6411
20101122,6453
20101124,6388
20101125,6411
20101126,6390
20101129,6446
20101130,6343
20101201,6383
20101202,6465
20101203,6480
20101206,6495
20101207,6478
20101208,6538
20101209,6570
20101210,6545
20101213,6613
20101214,6646
20101215,6649
20101216,6660
20101217,6655
20101220,6620
20101221,6678
20101222,6674
20101224,6644
20101227,6666
20101228,6657
20101229,6695
20101230,6627
20110104,6723
20110105,6722
20110106,6817
20110107,6830
20110111,6833
20110112,6854
20110113,6914
20110114,6858
20110117,6846
20110118,6867
20110119,6907
20110120,6835
20110121,6715
20110124,6761
20110125,6850
20110126,6801
20110127,6852
20110128,6779
20110131,6708
20110201,6734
20110202,6852
20110203,6837
20110204,6894
20110207,6930
20110208,6957
20110209,6958
20110210,6977
20110214,7069
20110215,7094
20110216,7129
20110217,7179
20110218,7175
20110221,7181
20110222,7049
20110223,6977
20110224,6885
20110225,6943
20110228,7011
20110301,7102
20110302,6948
20110303,6991
20110304,7041
20110307,6938
20110308,6920
20110309,6958
20110310,6860
20110311,6746
20110314,6240
20110315,5650
20110316,6022
20110317,5973
20110318,6118
20110322,6394
20110323,6342
20110324,6288
20110325,6314
20110328,6317
20110329,6330
20110330,6447
20110331,6470
20110401,6421
20110404,6399
20110405,6305
20110406,6249
20110407,6261
20110408,6350
20110411,6343
20110412,6241
20110413,6285
20110414,6300
20110415,6260
20110418,6222
20110419,6158
20110420,6229
20110421,6263
20110422,6267
20110425,6255
20110426,6203
20110427,6250
20110428,6341
20110502,6442
20110506,6373
20110509,6349
20110510,6372
20110511,6381
20110512,6320
20110513,6250
20110516,6174
20110517,6168
20110518,6236
20110519,6191
20110520,6161
20110523,6085
20110524,6096
20110525,6085
20110526,6155
20110527,6140
20110530,6130
20110531,6239
20110601,6246
20110602,6144
20110603,6077
20110606,6012
20110607,6055
20110608,6060
20110609,6049
20110610,6081
20110613,6043
20110614,6122
20110615,6135
20110616,6044
20110617,5992
20110620,6002
20110621,6069
20110622,6166
20110623,6141
20110624,6198
20110627,6142
20110628,6182
20110629,6285
20110630,6322
20110701,6356
20110704,6433
20110705,6441
20110706,6503
20110707,6480
20110708,6508
20110711,6477
20110712,6381
20110713,6405
20110714,6378
20110715,6397
20110719,6354
20110720,6406
20110721,6402
20110722,6466
20110725,6415
20110726,6446
20110727,6395
20110728,6314
20110729,6262
20110801,6339
20110802,6281
20110803,6152
20110804,6150
20110805,5962
20110808,5826
20110809,5734
20110810,5780
20110811,5737
20110812,5717
20110815,5782
20110816,5797
20110817,5779
20110818,5709
20110819,5593
20110822,5528
20110823,5584
20110824,5523
20110825,5594
20110826,5626
20110829,5647
20110830,5709
20110831,5736
20110901,5792
20110902,5729
20110905,5624
20110906,5515
20110907,5609
20110908,5637
20110909,5624
20110912,5516
20110913,5579
20110914,5519
20110915,5594
20110916,5715
20110920,5617
20110921,5633
20110922,5540
20110926,5423
20110927,5571
20110928,5667
20110929,5728
20110930,5720
20111003,5613
20111004,5531
20111005,5457
20111006,5536
20111007,5571
20111011,5670
20111012,5659
20111013,5699
20111014,5625
20111017,5723
20111018,5643
20111019,5646
20111020,5602
20111021,5590
20111024,5672
20111025,5614
20111026,5605
20111027,5728
20111028,5793
20111031,5737
20111101,5667
20111102,5547
20111104,5647
20111107,5635
20111108,5542
20111109,5627
20111110,5483
20111111,5475
20111114,5526
20111115,5488
20111116,5435
20111117,5463
20111118,5405
20111121,5383
20111122,5388
20111124,5297
20111125,5302
20111128,5371
20111129,5476
20111130,5466
20111201,5552
20111202,5584
20111205,5616
20111206,5537
20111207,5625
20111208,5589
20111209,5537
20111212,5600
20111213,5555
20111214,5528
20111215,5440
20111216,5428
20111219,5375
20111220,5389
20111221,5444
20111222,5425
20111226,5449
20111227,5433
20111228,5418
20111229,5423
20111230,5473
20120104,5580
20120105,5529
20120106,5479
20120110,5494
20120111,5507
20120112,5458
20120113,5514
20120116,5444
20120117,5491
20120118,5516
20120119,5559
20120120,5669
20120123,5679
20120124,5683
20120125,5758
20120126,5737
20120127,5711
20120130,5681
20120131,5669
20120201,5688
20120202,5721
20120203,5708
20120206,5776
20120207,5798
20120208,5869
20120209,5886
20120210,5845
20120213,5865
20120214,5903
20120215,6023
20120216,6003
20120217,6080
20120220,6144
20120221,6123
20120222,6192
20120223,6222
20120224,6259
20120227,6267
20120228,6293
20120229,6273
20120301,6240
20120302,6288
20120305,6250
20120306,6208
20120307,6173
20120308,6275
20120309,6368
20120312,6342
20120313,6343
20120314,6431
20120315,6481
20120316,6504
20120319,6516
20120321,6443
20120322,6468
20120323,6396
20120326,6390
20120327,6544
20120328,6552
20120329,6503
20120330,6477
20120402,6489
20120403,6451
20120404,6332
20120405,6311
20120406,6258
20120409,6167
20120410,6165
20120411,6108
20120412,6138
20120413,6181
20120416,6091
20120417,6086
20120418,6210
20120419,6170
20120420,6153
20120423,6135
20120424,6094
20120425,6135
20120426,6140
20120427,6095
20120501,5984
20120502,6010
20120507,5852
20120508,5885
20120509,5804
20120510,5802
20120511,5749
20120514,5736
20120515,5667
20120516,5601
20120517,5663
20120518,5500
20120521,5497
20120522,5559
20120523,5470
20120524,5475
20120525,5474
20120528,5466
20120529,5512
20120530,5485
20120531,5454
20120601,5374
20120604,5273
20120605,5369
20120606,5447
20120607,5538
20120608,5439
20120611,5533
20120612,5490
20120613,5506
20120614,5500
20120615,5506
20120618,5600
20120619,5569
20120620,5664
20120621,5714
20120622,5691
20120625,5648
20120626,5600
20120627,5655
20120628,5755
20120629,5840
20120702,5836
20120703,5894
20120704,5906
20120705,5888
20120706,5854
20120709,5794
20120710,5754
20120711,5743
20120712,5668
20120713,5660
20120717,5637
20120718,5616
20120719,5666
20120720,5565
20120723,5465
20120724,5443
20120725,5358
20120726,5421
20120727,5509
20120730,5548
20120731,5583
20120801,5534
20120802,5558
20120803,5490
20120806,5579
20120807,5639
20120808,5654
20120809,5701
20120810,5663
20120813,5664
20120814,5683
20120815,5667
20120816,5755
20120817,5807
20120820,5798
20120821,5802
20120822,5783
20120823,5797
20120824,5740
20120827,5727
20120828,5658
20120829,5689
20120830,5641
20120831,5547
20120903,5525
20120904,5511
20120905,5445
20120906,5452
20120907,5576
20120910,5592
20120911,5552
20120912,5626
20120913,5643
20120914,5739
20120918,5751
20120919,5799
20120920,5716
20120921,5735
20120924,5715
20120925,5744
20120926,5686
20120927,5711
20120928,5648
20121001,5607
20121002,5600
20121003,5570
20121004,5631
20121005,5645
20121009,5572
20121010,5489
20121011,5467
20121012,5501
20121015,5536
20121016,5608
20121017,5664
20121018,5759
20121019,5773
20121022,5770
20121023,5737
20121024,5690
20121025,5752
20121026,5674
20121029,5667
20121030,5613
20121031,5683
20121101,5689
20121102,5756
20121105,5724
20121106,5702
20121107,5707
20121108,5628
20121109,5593
20121112,5530
20121113,5531
20121114,5529
20121115,5644
20121116,5750
20121119,5832
20121120,5830
20121121,5869
20121122,5942
20121126,5965
20121127,5981
20121128,5902
20121129,5964
20121130,5979
20121203,5981
20121204,5983
20121205,5983
20121206,6034
20121207,6047
20121210,6032
20121211,6014
20121212,6054
20121213,6114
20121214,6128
20121217,6180
20121218,6249
20121219,6420
20121220,6415
20121221,6371
20121225,6410
20121226,6492
20121227,6540
20121228,6585
20130104,6803
20130107,6746
20130108,6674
20130109,6729
20130110,6806
20130111,6880
20130115,6938
20130116,6798
20130117,6818
20130118,6979
20130121,6928
20130122,6899
20130123,6796
20130124,6872
20130125,7020
20130128,6994
20130129,7049
20130130,7154
20130131,7197
20130201,7215
20130204,7317
20130205,7193
20130206,7416
20130207,7418
20130208,7328
20130212,7413
20130213,7326
20130214,7309
20130215,7215
20130218,7369
20130219,7376
20130220,7453
20130221,7371
20130222,7375
20130225,7507
20130226,7402
20130227,7301
20130228,7468
20130301,7537
20130304,7597
20130305,7569
20130306,7680
20130307,7689
20130308,7812
20130311,7962
20130312,7931
20130313,7897
20130314,7949
20130315,8052
20130318,7874
20130319,8008
20130321,8101
20130322,7951
20130325,8017
20130326,7993
20130327,8082
20130328,8007
20130329,7992
20130401,7728
20130402,7655
20130403,7803
20130404,8016
20130405,8233
20130408,8507
20130409,8509
20130410,8653
20130411,8857
20130412,8868
20130415,8755
20130416,8641
20130417,8772
20130418,8670
20130419,8699
20130422,8843
20130423,8829
20130424,8987
20130425,9052
20130426,8965
20130430,8997
20130501,8943
20130502,8906
20130507,9176
20130508,9221
20130509,9128
20130510,9349
20130513,9516
20130514,9505
20130515,9677
20130516,9616
20130517,9680
20130520,9806
20130521,9812
20130522,9855
20130523,9180
20130524,9223
20130527,8911
20130528,9023
20130529,9103
20130530,8762
20130531,8769
20130603,8473
20130604,8696
20130605,8417
20130606,8267
20130607,8159
20130610,8588
20130611,8505
20130612,8468
20130613,8063
20130614,8158
20130617,8378
20130618,8389
20130619,8545
20130620,8431
20130621,8491
20130624,8411
20130625,8328
20130626,8262
20130627,8491
20130628,8761
20130701,8893
20130702,9055
20130703,9070
20130704,9046
20130705,9183
20130708,9059
20130709,9247
20130710,9234
20130711,9230
20130712,9286
20130716,9352
20130717,9373
20130718,9440
20130719,9363
20130722,9398
20130723,9445
20130724,9424
20130725,9287
20130726,9015
20130729,8718
20130730,8873
20130731,8742
20130801,8988
20130802,9241
20130805,9152
20130806,9221
20130807,8924
20130808,8803
20130809,8813
20130812,8765
20130813,8939
20130814,9048
20130815,8897
20130816,8826
20130819,8876
20130820,8692
20130821,8664
20130822,8648
20130823,8819
20130826,8805
20130827,8759
20130828,8606
20130829,8625
20130830,8544
20130902,8634
20130903,8877
20130904,8932
20130905,8943
20130906,8866
20130909,9061
20130910,9193
20130911,9186
20130912,9148
20130913,9154
20130917,9125
20130918,9214
20130919,9387
20130920,9414
20130924,9381
20130925,9354
20130926,9491
20130927,9468
20130930,9286
20131001,9280
20131002,9138
20131003,9129
20131004,9050
20131007,8924
20131008,8944
20131009,9074
20131010,9159
20131011,9309
20131015,9311
20131016,9305
20131017,9379
20131018,9373
20131021,9425
20131022,9441
20131023,9298
20131024,9355
20131025,9160
20131028,9315
20131029,9277
20131030,9365
20131031,9285
20131101,9197
20131105,9194
20131106,9268
20131107,9210
20131108,9145
20131111,9217
20131112,9371
20131113,9361
20131114,9472
20131115,9633
20131118,9653
20131119,9615
20131120,9589
20131121,9689
20131122,9706
20131125,9792
20131126,9740
20131127,9694
20131128,9803
20131129,9785
20131202,9786
20131203,9814
20131204,9646
20131205,9558
20131206,9606
20131209,9757
20131210,9765
20131211,9720
20131212,9655
20131213,9629
20131216,9506
20131217,9578
20131218,9719
20131219,9817
20131220,9805
20131224,9775
20131225,9779
20131226,9951
20131227,10034
20131230,10128
20140106,10048
20140107,9979
20140108,10158
20140109,10085
20140110,10098
20140114,9869
20140115,10066
20140116,10065
20140117,10089
20140120,10061
20140121,10077
20140122,10105
20140123,10011
20140124,9833
20140127,9557
20140128,9519
20140129,9767
20140130,9518
20140131,9490
20140203,9301
20140204,8858
20140205,9040
20140206,9038
20140207,9246
20140210,9364
20140212,9481
20140213,9328
20140214,9204
20140217,9268
20140218,9516
20140219,9473
20140220,9287
20140221,9502
20140224,9477
20140225,9590
20140226,9528
20140227,9467
20140228,9422
20140303,9306
20140304,9364
20140305,9431
20140306,9551
20140307,9619
20140310,9545
20140311,9589
20140312,9384
20140313,9357
20140314,9055
20140317,8980
20140318,9065
20140319,9053
20140320,8910
20140324,9043
20140325,9047
20140326,9112
20140327,9238
20140328,9314
20140331,9442
20140401,9451
20140402,9508
20140403,9550
20140404,9543
20140407,9394
20140408,9218
20140409,9029
20140410,9021
20140411,8902
20140414,8890
20140415,8917
20140416,9155
20140417,9155
20140418,9208
20140421,9192
20140422,9122
20140423,9211
20140424,9141
20140425,9181
20140428,9109
20140430,9121
20140501,9277
20140502,9280
20140507,9041
20140508,9103
20140509,9148
20140512,9089
20140513,9249
20140514,9286
20140515,9248
20140516,9099
20140519,9028
20140520,9054
20140521,9027
20140522,9179
20140523,9266
20140526,9377
20140527,9380
20140528,9405
20140529,9423
20140530,9429
20140602,9578
20140603,9642
20140604,9684
20140605,9674
20140606,9689
20140609,9691
20140610,9642
20140611,9723
20140612,9713
20140613,9762
20140616,9688
20140617,9716
20140618,9801
20140619,9958
20140620,9957
20140623,9945
20140624,9953
20140625,9893
20140626,9921
20140627,9839
20140630,9913
20140701,10019
20140702,10056
20140703,10039
20140704,10091
20140707,10049
20140708,10015
20140709,9977
20140710,9886
20140711,9854
20140714,9934
20140715,9999
20140716,9998
20140717,9996
20140718,9917
20140722,9995
20140723,9988
20140724,9968
20140725,10058
20140728,10095
20140729,10129
20140730,10143
20140731,10121
20140801,10057
20140804,10016
20140805,9918
20140806,9821
20140807,9875
20140808,9640
20140811,9830
20140812,9871
20140813,9905
20140814,9971
20140815,9972
20140818,9976
20140819,10047
20140820,10042
20140821,10132
20140822,10092
20140825,10133
20140826,10083
20140827,10092
20140828,10052
20140829,10030
20140901,10069
20140902,10179
20140903,10215
20140904,10174
20140905,10149
20140908,10191
20140909,10199
20140910,10255
20140911,10290
20140912,10310
20140916,10286
20140917,10240
20140918,10341
20140919,10452
20140922,10443
20140924,10406
20140925,10565
20140926,10524
20140929,10566
20140930,10479
20141001,10415
20141002,10114
20141003,10133
20141006,10243
20141007,10199
20141008,10071
20141009,9960
20141010,9821
20141014,9592
20141015,9667
20141016,9444
20141017,9300
20141020,9671
20141021,9521
20141022,9765
20141023,9733
20141024,9813
20141027,9906
20141028,9888
20141029,10036
20141030,10101
20141031,10534
20141104,10808
20141105,10836
20141106,10715
20141107,10773
20141110,10724
20141111,10843
20141112,10858
20141113,10956
20141114,11042
20141117,10773
20141118,10999
20141119,11012
20141120,11021
20141121,11041
20141125,11110
20141126,11088
20141127,10974
20141128,11120
20141201,11208
20141202,11257
20141203,11272
20141204,11357
20141205,11398
20141208,11412
20141209,11322
20141210,11091
20141211,11013
20141212,11033
20141215,10873
20141216,10668
20141217,10657
20141218,10850
20141219,11112
20141222,11138
20141224,11240
20141225,11202
20141226,11263
20141229,11240
20141230,11105
20150105,11053
20150106,10738
20150107,10727
20150108,10869
20150109,10891
20150113,10845
20150114,10712
20150115,10859
20150116,10757
20150119,10826
20150120,11025
20150121,10968
20150122,10960
20150123,11069
20150126,11059
20150127,11250
20150128,11279
20150129,11150
20150130,11162
20150202,11112
20150203,10983
20150204,11177
20150205,11122
20150206,11178
20150209,11239
20150210,11260
20150212,11431
20150213,11432
20150216,11511
20150217,11531
20150218,11693
20150219,11791
20150220,11834
20150223,11852
20150224,11896
20150225,11894
20150226,12004
20150227,12021
20150302,12029
20150303,12044
20150304,11966
20150305,12019
20150306,12155
20150309,12082
20150310,12027
20150311,12033
20150312,12199
20150313,12307
20150316,12290
20150317,12387
20150318,12482
20150319,12429
20150320,12465
20150323,12558
20150324,12520
20150325,12555
20150326,12372
20150327,12342
20150330,12381
20150331,12264
20150401,12153
20150402,12352
20150403,12431
20150406,12403
20150407,12545
20150408,12624
20150409,12668
20150410,12632
20150413,12606
20150414,12641
20150415,12625
20150416,12710
20150417,12624
20150420,12575
20150421,12785
20150422,12887
20150423,12911
20150424,12863
20150427,12865
20150428,12934
20150430,12659
20150501,12603
20150507,12516
20150508,12620
20150511,12684
20150512,12716
20150513,12731
20150514,12631
20150515,12756
20150518,12911
20150519,12964
20150520,13044
20150521,13071
20150522,13079
20150525,13169
20150526,13172
20150527,13187
20150528,13277
20150529,13284
20150601,13322
20150602,13288
20150603,13254
20150604,13285
20150605,13231
20150608,13190
20150609,12970
20150610,12922
20150611,13086
20150612,13106
20150615,13108
20150616,13013
20150617,12965
20150618,12828
20150619,12943
20150622,13082
20150623,13303
20150624,13329
20150625,13258
20150626,13239
20150629,12903
20150630,12947
20150701,12996
20150702,13089
20150703,13119
20150706,12867
20150707,13001
20150708,12564
20150709,12545
20150710,12574
20150713,12811
20150714,13011
20150715,13071
20150716,13186
20150717,13202
20150721,13288
20150722,13141
20150723,13217
20150724,13145
20150727,13003
20150728,12936
20150729,12971
20150730,13077
20150731,13174
20150803,13175
20150804,13176
20150805,13224
20150806,13285
20150807,13330
20150810,13426
20150811,13396
20150812,13222
20150813,13240
20150814,13212
20150817,13279
20150818,13273
20150819,13085
20150820,12889
20150821,12485
20150824,11753
20150825,11370
20150826,11738
20150827,11911
20150828,12302
20150831,12200
20150901,11732
20150902,11637
20150903,11708
20150904,11467
20150907,11476
20150908,11245
20150909,11963
20150910,11742
20150911,11749
20150914,11606
20150915,11605
20150916,11688
20150917,11841
20150918,11606
20150924,11324
20150925,11537
20150928,11505
20150929,10999
20150930,11283
20151001,11535
20151002,11552
20151005,11705
20151006,11800
20151007,11938
20151008,11844
20151009,12114
20151013,12016
20151014,11759
20151015,11917
20151016,12037
20151019,11949
20151020,11984
20151021,12205
20151022,12136
20151023,12372
20151026,12462
20151027,12335
20151028,12368
20151029,12367
20151030,12456
20151102,12206
20151104,12313
20151105,12431
20151106,12499
20151109,12717
20151110,12706
20151111,12753
20151112,12738
20151113,12676
20151116,12561
20151117,12679
20151118,12681
20151119,12792
20151120,12815
20151124,12836
20151125,12745
20151126,12806
20151127,12743
20151130,12630
20151201,12803
20151202,12805
20151203,12810
20151204,12579
20151207,12669
20151208,12537
20151209,12432
20151210,12309
20151211,12383
20151214,12209
20151215,12007
20151216,12311
20151217,12503
20151218,12282
20151221,12235
20151222,12254
20151224,12174
20151225,12115
20151228,12233
20151229,12346
20151230,12377
20160104,12075
20160105,12036
20160106,11909
20160107,11661
20160108,11577
20160112,11212
20160113,11534
20160114,11251
20160115,11217
20160118,11100
20160119,11120
20160120,10708
20160121,10409
20160122,10989
20160125,11138
20160126,10877
20160127,11202
20160128,11134
20160129,11454
20160201,11697
20160202,11613
20160203,11246
20160204,11106
20160205,10948
20160208,11038
20160209,10430
20160210,10116
20160212,9565
20160215,10332
20160216,10370
20160217,10253
20160218,10484
20160219,10329
20160222,10394
20160223,10323
20160224,10270
20160225,10456
20160226,10487
20160229,10378
20160301,10402
20160302,10793
