日付,基準価額
20101109,6653
20101110,6641
20101111,6593
20101112,6641
20101115,6680
20101116,6752
20101117,6757
20101118,6817
20101119,6739
20101122,6765
20101124,6819
20101125,6868
20101126,6857
20101129,6904
20101130,6887
20101201,7023
20101202,7059
20101203,7064
20101206,7097
20101207,7005
20101208,7121
20101209,7170
20101210,7148
20101213,7312
20101214,7361
20101215,7453
20101216,7319
20101217,7191
20101220,7158
20101221,7308
20101222,7424
20101224,7524
20101227,7551
20101228,7454
20101229,7516
20101230,7599
20110104,7767
20110105,7716
20110106,7677
20110107,7614
20110111,7663
20110112,7662
20110113,7704
20110114,7700
20110117,7613
20110118,7506
20110119,7534
20110120,7512
20110121,7437
20110124,7448
20110125,7502
20110126,7537
20110127,7500
20110128,7500
20110131,7523
20110201,7569
20110202,7518
20110203,7483
20110204,7465
20110207,7446
20110208,7416
20110209,7418
20110210,7363
20110214,7233
20110215,7195
20110216,7239
20110217,7352
20110218,7442
20110221,7451
20110222,7437
20110223,7415
20110224,7432
20110225,7471
20110228,7498
20110301,7515
20110302,7464
20110303,7457
20110304,7509
20110307,7516
20110308,7414
20110309,7426
20110310,7394
20110311,7320
20110314,6811
20110315,6282
20110316,6669
20110317,6735
20110318,6988
20110322,7211
20110323,7182
20110324,7167
20110325,7115
20110328,7037
20110329,7030
20110330,7083
20110331,7166
20110401,7241
20110404,7261
20110405,7281
20110406,7284
20110407,7221
20110408,7121
20110411,7153
20110412,7116
20110413,7050
20110414,7089
20110415,7127
20110418,7163
20110419,7153
20110420,7153
20110421,7175
20110422,7213
20110425,7214
20110426,7164
20110427,7228
20110428,7311
20110502,7348
20110506,7356
20110509,7318
20110510,7245
20110511,7236
20110512,7199
20110513,7184
20110516,7190
20110517,7199
20110518,7188
20110519,7194
20110520,7214
20110523,7193
20110524,7182
20110525,7185
20110526,7188
20110527,7231
20110530,7248
20110531,7290
20110601,7240
20110602,7242
20110603,7228
20110606,7171
20110607,7157
20110608,7067
20110609,7069
20110610,7044
20110613,7039
20110614,7034
20110615,7084
20110616,7039
20110617,6992
20110620,7004
20110621,7015
20110622,7026
20110623,6986
20110624,6978
20110627,6966
20110628,6999
20110629,7029
20110630,7056
20110701,7079
20110704,7079
20110705,7090
20110706,7048
20110707,7018
20110708,7016
20110711,6981
20110712,7005
20110713,7016
20110714,6970
20110715,6951
20110719,6944
20110720,6978
20110721,6953
20110722,6922
20110725,6918
20110726,6844
20110727,6880
20110728,6808
20110729,6874
20110801,6911
20110802,6893
20110803,6941
20110804,6950
20110805,6779
20110808,6632
20110809,6564
20110810,6547
20110811,6481
20110812,6503
20110815,6628
20110816,6722
20110817,6825
20110818,6831
20110819,6830
20110822,6809
20110823,6781
20110824,6782
20110825,6736
20110826,6747
20110829,6783
20110830,6783
20110831,6816
20110901,6830
20110902,6812
20110905,6795
20110906,6726
20110907,6668
20110908,6671
20110909,6696
20110912,6655
20110913,6631
20110914,6528
20110915,6512
20110916,6455
20110920,6408
20110921,6475
20110922,6428
20110926,6357
20110927,6316
20110928,6361
20110929,6403
20110930,6461
20111003,6513
20111004,6358
20111005,6151
20111006,6149
20111007,6134
20111011,6186
20111012,6182
20111013,6355
20111014,6294
20111017,6235
20111018,6225
20111019,6206
20111020,6159
20111021,6131
20111024,6142
20111025,6128
20111026,6145
20111027,6212
20111028,6363
20111031,6290
20111101,6336
20111102,6293
20111104,6260
20111107,6185
20111108,6136
20111109,6093
20111110,5987
20111111,5974
20111114,5980
20111115,5946
20111116,5854
20111117,5821
20111118,5814
20111121,5747
20111122,5805
20111124,5752
20111125,5713
20111128,5647
20111129,5837
20111130,5937
20111201,5889
20111202,5951
20111205,6019
20111206,5976
20111207,5993
20111208,5953
20111209,5900
20111212,5881
20111213,5878
20111214,5888
20111215,5848
20111216,5847
20111219,5886
20111220,5869
20111221,5871
20111222,5801
20111226,5790
20111227,5887
20111228,5893
20111229,5835
20111230,5888
20120104,5914
20120105,5901
20120106,5975
20120110,5957
20120111,5926
20120112,5879
20120113,5870
20120116,5826
20120117,5786
20120118,5781
20120119,5899
20120120,5921
20120123,5995
20120124,6003
20120125,5963
20120126,5955
20120127,5933
20120130,5972
20120131,6022
20120201,6000
20120202,6053
20120203,6080
20120206,6049
20120207,6082
20120208,6078
20120209,6051
20120210,6048
20120213,6046
20120214,6030
20120215,6125
20120216,6158
20120217,6305
20120220,6393
20120221,6401
20120222,6362
20120223,6472
20120224,6622
20120227,6765
20120228,6811
20120229,6818
20120301,6710
20120302,6781
20120305,6745
20120306,6717
20120307,6755
20120308,6844
20120309,6897
20120312,6891
20120313,6860
20120314,6980
20120315,7051
20120316,7071
20120319,7088
20120321,6969
20120322,6830
20120323,6804
20120326,6849
20120327,6945
20120328,6925
20120329,7018
20120330,7076
20120402,7180
20120403,7113
20120404,7017
20120405,6923
20120406,6975
20120409,6937
20120410,6952
20120411,6893
20120412,6853
20120413,6923
20120416,6913
20120417,6850
20120418,6969
20120419,6949
20120420,7022
20120423,6981
20120424,6943
20120425,6995
20120426,6918
20120427,6963
20120501,6962
20120502,6975
20120507,6864
20120508,6825
20120509,6867
20120510,6810
20120511,6709
20120514,6717
20120515,6689
20120516,6622
20120517,6673
20120518,6569
20120521,6569
20120522,6555
20120523,6482
20120524,6476
20120525,6518
20120528,6536
20120529,6647
20120530,6597
20120531,6674
20120601,6555
20120604,6358
20120605,6400
20120606,6404
20120607,6466
20120608,6467
20120611,6496
20120612,6508
20120613,6524
20120614,6506
20120615,6539
20120618,6627
20120619,6688
20120620,6775
20120621,6810
20120622,6848
20120625,6822
20120626,6763
20120627,6823
20120628,6887
20120629,6935
20120702,7033
20120703,6996
20120704,6974
20120705,6967
20120706,6945
20120709,6836
20120710,6784
20120711,6780
20120712,6767
20120713,6860
20120717,6905
20120718,6883
20120719,6863
20120720,6837
20120723,6783
20120724,6784
20120725,6757
20120726,6807
20120727,6889
20120730,6859
20120731,6864
20120801,6860
20120802,6888
20120803,6902
20120806,6945
20120807,6978
20120808,6939
20120809,6893
20120810,6875
20120813,6853
20120814,6886
20120815,6900
20120816,6880
20120817,6947
20120820,6924
20120821,6966
20120822,7025
20120823,7031
20120824,7114
20120827,7153
20120828,7151
20120829,7147
20120830,7111
20120831,7106
20120903,7099
20120904,7059
20120905,7079
20120906,7097
20120907,7145
20120910,7120
20120911,7105
20120912,7064
20120913,7132
20120914,7187
20120918,7210
20120919,7236
20120920,7296
20120921,7241
20120924,7255
20120925,7326
20120926,7357
20120927,7447
20120928,7488
20121001,7495
20121002,7425
20121003,7398
20121004,7440
20121005,7430
20121009,7411
20121010,7443
20121011,7465
20121012,7486
20121015,7489
20121016,7520
20121017,7581
20121018,7587
20121019,7565
20121022,7611
20121023,7634
20121024,7679
20121025,7711
20121026,7721
20121029,7772
20121030,7704
20121031,7740
20121101,7773
20121102,7831
20121105,7746
20121106,7715
20121107,7738
20121108,7687
20121109,7642
20121112,7538
20121113,7521
20121114,7643
20121115,7735
20121116,7742
20121119,7772
20121120,7784
20121121,7824
20121122,7845
20121126,7825
20121127,7809
20121128,7781
20121129,7780
20121130,7860
20121203,7883
20121204,7845
20121205,7836
20121206,7820
20121207,7847
20121210,7792
20121211,7742
20121212,7727
20121213,7751
20121214,7846
20121217,7910
20121218,7943
20121219,8001
20121220,8047
20121221,8188
20121225,8234
20121226,8242
20121227,8207
20121228,8272
20130104,8469
20130107,8488
20130108,8334
20130109,8343
20130110,8440
20130111,8483
20130115,8462
20130116,8425
20130117,8384
20130118,8510
20130121,8504
20130122,8496
20130123,8473
20130124,8564
20130125,8633
20130128,8746
20130129,8919
20130130,8991
20130131,9215
20130201,9240
20130204,9160
20130205,9091
20130206,9253
20130207,9238
20130208,9231
20130212,9263
20130213,9184
20130214,9182
20130215,9140
20130218,9247
20130219,9354
20130220,9433
20130221,9447
20130222,9466
20130225,9556
20130226,9632
20130227,9769
20130228,9878
20130301,10145
20130304,10364
20130305,10177
20130306,10338
20130307,10380
20130308,10241
20130311,10504
20130312,10599
20130313,10714
20130314,11129
20130315,11513
20130318,11380
20130319,11281
20130321,11463
20130322,11762
20130325,12221
20130326,12308
20130327,12724
20130328,12310
20130329,12289
20130401,11394
20130402,11496
20130403,11335
20130404,11818
20130405,12436
20130408,12491
20130409,12119
20130410,12105
20130411,12018
20130412,12121
20130415,11960
20130416,11639
20130417,11637
20130418,11735
20130419,12132
20130422,12080
20130423,12045
20130424,12067
20130425,12026
20130426,11861
20130430,11986
20130501,12017
20130502,11869
20130507,11816
20130508,11829
20130509,11477
20130510,11157
20130513,10668
20130514,10355
20130515,10300
20130516,10448
20130517,11043
20130520,11555
20130521,11273
20130522,11060
20130523,10500
20130524,10243
20130527,10545
20130528,10584
20130529,10504
20130530,10314
20130531,10263
20130603,10121
20130604,10154
20130605,9972
20130606,9610
20130607,9693
20130610,9644
20130611,9713
20130612,9529
20130613,9349
20130614,9868
20130617,9746
20130618,9862
20130619,9780
20130620,9569
20130621,9693
20130624,9731
20130625,9610
20130626,9737
20130627,10021
20130628,10511
20130701,10437
20130702,10547
20130703,10539
20130704,10505
20130705,10515
20130708,10436
20130709,10380
20130710,10349
20130711,10470
20130712,10640
20130716,10550
20130717,10456
20130718,10489
20130719,10333
20130722,10397
20130723,10446
20130724,10374
20130725,10397
20130726,10333
20130729,10164
20130730,10009
20130731,9912
20130801,10248
20130802,10242
20130805,10310
20130806,10217
20130807,10082
20130808,10064
20130809,10166
20130812,10130
20130813,10156
20130814,10243
20130815,10299
20130816,10160
20130819,10175
20130820,10157
20130821,10096
20130822,9893
20130823,9910
20130826,9887
20130827,9805
20130828,9743
20130829,9771
20130830,9853
20130902,9876
20130903,10042
20130904,10014
20130905,10062
20130906,10017
20130909,10322
20130910,10596
20130911,10761
20130912,10729
20130913,10750
20130917,10763
20130918,10810
20130919,11090
20130920,10920
20130924,10977
20130925,11202
20130926,11244
20130927,11422
20130930,11475
20131001,11256
20131002,10866
20131003,11025
20131004,10989
20131007,10866
20131008,10905
20131009,11150
20131010,11143
20131011,11170
20131015,11150
20131016,11106
20131017,11133
20131018,11157
20131021,11239
20131022,11179
20131023,11225
20131024,11182
20131025,11131
20131028,11166
20131029,11195
20131030,11268
20131031,11225
20131101,11209
20131105,11178
20131106,11048
20131107,10910
20131108,10906
20131111,10935
20131112,10976
20131113,10953
20131114,11065
20131115,11247
20131118,11133
20131119,11038
20131120,11043
20131121,10943
20131122,11014
20131125,10966
20131126,10987
20131127,11067
20131128,11081
20131129,11205
20131202,11272
20131203,11263
20131204,11202
20131205,11055
20131206,11045
20131209,11122
20131210,11056
20131211,11041
20131212,10996
20131213,10993
20131216,10916
20131217,10911
20131218,10965
20131219,10930
20131220,11056
20131224,10963
20131225,10883
20131226,11140
20131227,11200
20131230,11618
20140106,11591
20140107,11435
20140108,11337
20140109,11297
20140110,11366
20140114,11303
20140115,11352
20140116,11448
20140117,11554
20140120,11557
20140121,11510
20140122,11527
20140123,11520
20140124,11395
20140127,11295
20140128,11329
20140129,11564
20140130,11441
20140131,11507
20140203,11282
20140204,11102
20140205,11110
20140206,11161
20140207,11258
20140210,11260
20140212,11310
20140213,11207
20140214,11188
20140217,11273
20140218,11333
20140219,11371
20140220,11447
20140221,11471
20140224,11440
20140225,11545
20140226,11607
20140227,11638
20140228,11613
20140303,11555
20140304,11501
20140305,11457
20140306,11457
20140307,11547
20140310,11534
20140311,11449
20140312,11291
20140313,11356
20140314,11247
20140317,11260
20140318,11272
20140319,11246
20140320,11149
20140324,11172
20140325,11249
20140326,11223
20140327,11437
20140328,11352
20140331,11337
20140401,11447
20140402,11533
20140403,11527
20140404,11376
20140407,11533
20140408,11395
20140409,11274
20140410,11324
20140411,11248
20140414,11340
20140415,11235
20140416,11296
20140417,11360
20140418,11505
20140421,11455
20140422,11561
20140423,11543
20140424,11558
20140425,11567
20140428,11552
20140430,11590
20140501,11635
20140502,11603
20140507,11600
20140508,11574
20140509,11642
20140512,11647
20140513,11652
20140514,11691
20140515,11719
20140516,11764
20140519,11689
20140520,11715
20140521,11728
20140522,11788
20140523,11810
20140526,11774
20140527,11915
20140528,12020
20140529,12007
20140530,12157
20140602,12065
20140603,12165
20140604,12068
20140605,11992
20140606,12037
20140609,12061
20140610,12022
20140611,12105
20140612,12096
20140613,12164
20140616,12176
20140617,12186
20140618,12272
20140619,12309
20140620,12561
20140623,12318
20140624,12293
20140625,12373
20140626,12319
20140627,12367
20140630,12456
20140701,12426
20140702,12398
20140703,12443
20140704,12378
20140707,12425
20140708,12368
20140709,12416
20140710,12388
20140711,12342
20140714,12382
20140715,12453
20140716,12540
20140717,12464
20140718,12528
20140722,12552
20140723,12543
20140724,12522
20140725,12524
20140728,12490
20140729,12515
20140730,12576
20140731,12628
20140801,12607
20140804,12620
20140805,12673
20140806,12594
20140807,12482
20140808,12451
20140811,12554
20140812,12562
20140813,12571
20140814,12709
20140815,12743
20140818,12778
20140819,12800
20140820,12771
20140821,12854
20140822,12873
20140825,12807
20140826,12808
20140827,12879
20140828,12892
20140829,12927
20140901,12856
20140902,12895
20140903,12867
20140904,12856
20140905,12814
20140908,12756
20140909,12688
20140910,12857
20140911,12842
20140912,12833
20140916,12758
20140917,12797
20140918,12791
20140919,12849
20140922,12908
20140924,12812
20140925,12911
20140926,12927
20140929,13099
20140930,13125
20141001,13076
20141002,12860
20141003,12875
20141006,13005
20141007,12913
20141008,12893
20141009,12783
20141010,12868
20141014,12804
20141015,12744
20141016,12705
20141017,12556
20141020,12828
20141021,12793
20141022,12838
20141023,12895
20141024,12791
20141027,12867
20141028,12861
20141029,12937
20141030,13039
20141031,13503
20141104,13646
20141105,13440
20141106,13118
20141107,13238
20141110,13384
20141111,13478
20141112,13565
20141113,13570
20141114,13770
20141117,13717
20141118,13752
20141119,13872
20141120,13989
20141121,14060
20141125,14179
20141126,14194
20141127,14160
20141128,14383
20141201,14638
20141202,14759
20141203,14814
20141204,14524
20141205,14583
20141208,14563
20141209,14682
20141210,14580
20141211,14738
20141212,14678
20141215,14623
20141216,14451
20141217,14404
20141218,14413
20141219,14693
20141222,14672
20141224,14771
20141225,14708
20141226,14867
20141229,14855
20141230,14991
20150105,14992
20150106,14983
20150107,14991
20150108,15174
20150109,15321
20150113,15469
20150114,15617
20150115,15714
20150116,15719
20150119,15597
20150120,15624
20150121,15569
20150122,15312
20150123,15499
20150126,15273
20150127,15225
20150128,15142
20150129,14963
20150130,14926
20150202,14822
20150203,14341
20150204,14477
20150205,14649
20150206,14946
20150209,14545
20150210,14339
20150212,14729
20150213,14658
20150216,14628
20150217,14784
20150218,14943
20150219,14769
20150220,14722
20150223,14808
20150224,14915
20150225,14957
20150226,15098
20150227,15131
20150302,15159
20150303,15130
20150304,14874
20150305,14900
20150306,14872
20150309,14606
20150310,14488
20150311,14428
20150312,14364
20150313,14451
20150316,14536
20150317,14489
20150318,14578
20150319,14628
20150320,14687
20150323,14708
20150324,14887
20150325,15132
20150326,14944
20150327,15062
20150330,14820
20150331,14831
20150401,14627
20150402,14674
20150403,14701
20150406,14724
20150407,14878
20150408,14865
20150409,15076
20150410,15251
20150413,15081
20150414,15129
20150415,15060
20150416,15218
20150417,15134
20150420,14952
20150421,15013
20150422,15023
20150423,15101
20150424,15062
20150427,15018
20150428,14938
20150430,14944
20150501,14802
20150507,14593
20150508,14663
20150511,14831
20150512,14717
20150513,14694
20150514,14688
20150515,14731
20150518,14858
20150519,14773
20150520,14813
20150521,14822
20150522,14832
20150525,14976
20150526,15040
20150527,14995
20150528,15014
20150529,14877
20150601,14928
20150602,14847
20150603,14841
20150604,14641
20150605,14596
20150608,14585
20150609,14658
20150610,14639
20150611,14532
20150612,14556
20150615,14655
20150616,14655
20150617,14568
20150618,14530
20150619,14469
20150622,14584
20150623,14584
20150624,14576
20150625,14545
20150626,14607
20150629,14527
20150630,14415
20150701,14475
20150702,14173
20150703,14061
20150706,13880
20150707,13721
20150708,13565
20150709,13371
20150710,13152
20150713,13579
20150714,13690
20150715,13906
20150716,14108
20150717,14083
20150721,13999
20150722,14154
20150723,13976
20150724,14099
20150727,14054
20150728,14043
20150729,13981
20150730,14063
20150731,14150
20150803,14307
20150804,14346
20150805,14321
20150806,14223
20150807,14149
20150810,14120
20150811,14040
20150812,13951
20150813,13963
20150814,13935
20150817,13985
20150818,14073
20150819,14042
20150820,13992
20150821,13771
20150824,13180
20150825,12779
20150826,12739
20150827,13051
20150828,13223
20150831,13145
20150901,12825
20150902,12622
20150903,12697
20150904,12476
20150907,12371
20150908,12142
20150909,12241
20150910,12254
20150911,12654
20150914,12701
20150915,12769
20150916,12695
20150917,12991
20150918,13038
20150924,13071
20150925,13592
20150928,13620
20150929,13181
20150930,13520
20151001,13715
20151002,13650
20151005,13675
20151006,13761
20151007,13554
20151008,13532
20151009,13656
20151013,13523
20151014,13568
20151015,13470
20151016,13690
20151019,13692
20151020,13668
20151021,13623
20151022,13596
20151023,13727
20151026,13665
20151027,13887
20151028,13924
20151029,13989
20151030,13960
20151102,13784
20151104,13783
20151105,13867
20151106,13851
20151109,13809
20151110,13816
20151111,13857
20151112,13846
20151113,13895
20151116,13867
20151117,13983
20151118,13965
20151119,13991
20151120,14154
20151124,14098
20151125,14142
20151126,14230
20151127,14287
20151130,14183
20151201,14284
20151202,14066
20151203,14129
20151204,14080
20151207,14088
20151208,14121
20151209,14074
20151210,13978
20151211,13880
20151214,13907
20151215,13646
20151216,13864
20151217,13905
20151218,14120
20151221,14109
20151222,14150
20151224,14124
20151225,14134
20151228,14173
20151229,14185
20151230,14197
20160104,14040
20160105,13953
20160106,13928
20160107,13849
20160108,13670
20160112,13364
20160113,13610
20160114,13574
20160115,13512
20160118,13462
20160119,13447
20160120,13285
20160121,13167
20160122,13316
20160125,13542
20160126,13663
20160127,13927
20160128,13730
20160129,14498
20160201,15049
20160202,14794
20160203,14949
20160204,14904
20160205,14829
20160208,14825
20160209,14472
20160210,14162
20160212,13764
20160215,14501
20160216,14838
20160217,14686
20160218,14544
20160219,14965
20160222,14963
20160223,14880
20160224,15184
20160225,15389
20160226,15419
20160229,15311
20160301,15343
20160302,15458
