日付,基準価額
20091105,9015
20091106,9019
20091109,8964
20091110,9032
20091111,9006
20091112,9054
20091113,9036
20091116,8975
20091117,8990
20091118,8987
20091119,8999
20091120,8969
20091124,8943
20091125,8932
20091126,8873
20091127,8719
20091130,8790
20091201,8764
20091202,8838
20091203,8928
20091204,8930
20091207,9048
20091208,8955
20091209,8841
20091210,8816
20091211,8805
20091214,8811
20091215,8806
20091216,8839
20091217,8883
20091218,8776
20091221,8897
20091222,8889
20091224,8934
20091225,8926
20091228,8944
20091229,8929
20091230,8949
20100104,9021
20100105,9020
20100106,8927
20100107,9019
20100108,9080
20100112,9064
20100113,8974
20100114,9000
20100115,8982
20100118,8902
20100119,8929
20100120,8915
20100121,8874
20100122,8777
20100125,8752
20100126,8813
20100127,8698
20100128,8732
20100129,8645
20100201,8698
20100202,8771
20100203,8750
20100204,8739
20100205,8577
20100208,8541
20100209,8525
20100210,8632
20100212,8567
20100215,8591
20100216,8577
20100217,8664
20100218,8663
20100219,8675
20100222,8720
20100223,8663
20100224,8575
20100225,8583
20100226,8517
20100301,8521
20100302,8509
20100303,8489
20100304,8494
20100305,8542
20100308,8658
20100309,8612
20100310,8596
20100311,8645
20100312,8670
20100315,8728
20100316,8643
20100317,8719
20100318,8714
20100319,8673
20100323,8628
20100324,8623
20100325,8670
20100326,8704
20100329,8763
20100330,8756
20100331,8830
20100401,8923
20100402,8981
20100405,9012
20100406,8965
20100407,8874
20100408,8842
20100409,8875
20100412,8914
20100413,8892
20100414,8962
20100415,8965
20100416,8882
20100419,8790
20100420,8842
20100421,8857
20100422,8840
20100423,8812
20100426,8938
20100427,8885
20100428,8758
20100430,8880
20100506,8731
20100507,8452
20100510,8588
20100511,8668
20100512,8617
20100513,8647
20100514,8581
20100517,8483
20100518,8502
20100519,8378
20100520,8468
20100521,8373
20100524,8382
20100525,8329
20100526,8344
20100527,8269
20100528,8398
20100531,8406
20100601,8363
20100602,8400
20100603,8464
20100604,8472
20100607,8247
20100608,8308
20100609,8280
20100610,8293
20100611,8382
20100614,8435
20100615,8429
20100616,8441
20100617,8391
20100618,8406
20100621,8393
20100622,8396
20100623,8347
20100624,8330
20100625,8301
20100628,8303
20100629,8287
20100630,8177
20100701,8188
20100702,8241
20100705,8249
20100706,8197
20100707,8258
20100708,8308
20100709,8351
20100712,8378
20100713,8360
20100714,8395
20100715,8332
20100716,8339
20100720,8295
20100721,8328
20100722,8230
20100723,8323
20100726,8373
20100727,8318
20100728,8384
20100729,8363
20100730,8340
20100802,8379
20100803,8394
20100804,8346
20100805,8397
20100806,8386
20100809,8392
20100810,8403
20100811,8316
20100812,8250
20100813,8326
20100816,8273
20100817,8276
20100818,8312
20100819,8321
20100820,8308
20100823,8288
20100824,8228
20100825,8195
20100826,8231
20100827,8223
20100830,8338
20100831,8215
20100901,8204
20100902,8229
20100903,8208
20100906,8207
20100907,8167
20100908,8129
20100909,8133
20100910,8116
20100913,8127
20100914,8077
20100915,8287
20100916,8343
20100917,8359
20100921,8350
20100922,8374
20100924,8376
20100927,8390
20100928,8411
20100929,8424
20100930,8423
20101001,8398
20101004,8423
20101005,8423
20101006,8436
20101007,8463
20101008,8397
20101012,8374
20101013,8346
20101014,8356
20101015,8338
20101018,8261
20101019,8273
20101020,8203
20101021,8242
20101022,8220
20101025,8244
20101026,8198
20101027,8216
20101028,8193
20101029,8161
20101101,8165
20101102,8163
20101104,8289
20101105,8310
20101108,8283
20101109,8207
20101110,8211
20101111,8252
20101112,8228
20101115,8225
20101116,8220
20101117,8200
20101118,8217
20101119,8258
20101122,8285
20101124,8191
20101125,8133
20101126,8161
20101129,8153
20101130,8130
20101201,8052
20101202,8105
20101203,8103
20101206,8070
20101207,8028
20101208,8073
20101209,8075
20101210,8065
20101213,8052
20101214,8072
20101215,8052
20101216,8040
20101217,8042
20101220,8025
20101221,8005
20101222,8013
20101224,7937
20101227,7915
20101228,7939
20101229,7844
20101230,7819
20110104,7906
20110105,7925
20110106,7976
20110107,7931
20110111,7889
20110112,7935
20110113,7949
20110114,7999
20110117,8018
20110118,7971
20110119,7974
20110120,7957
20110121,8018
20110124,8034
20110125,8049
20110126,8014
20110127,7989
20110128,8062
20110131,7977
20110201,8008
20110202,7981
20110203,7990
20110204,7930
20110207,7961
20110208,7960
20110209,7941
20110210,7986
20110214,8010
20110215,8009
20110216,8061
20110217,8075
20110218,8086
20110221,8073
20110222,8054
20110223,8079
20110224,8050
20110225,8028
20110228,7984
20110301,8044
20110302,8031
20110303,8039
20110304,8067
20110307,8097
20110308,8076
20110309,8098
20110310,8114
20110311,8117
20110314,8079
20110315,8094
20110316,8037
20110317,7861
20110318,8066
20110322,8083
20110323,8060
20110324,8037
20110325,8046
20110328,8043
20110329,8061
20110330,8137
20110331,8226
20110401,8248
20110404,8342
20110405,8363
20110406,8449
20110407,8487
20110408,8465
20110411,8470
20110412,8395
20110413,8410
20110414,8373
20110415,8385
20110418,8319
20110419,8247
20110420,8309
20110421,8300
20110422,8256
20110425,8308
20110426,8246
20110427,8278
20110428,8374
20110502,8325
20110506,8180
20110509,8166
20110510,8120
20110511,8196
20110512,8177
20110513,8161
20110516,8114
20110517,8147
20110518,8225
20110519,8238
20110520,8259
20110523,8227
20110524,8211
20110525,8242
20110526,8260
20110527,8215
20110530,8228
20110531,8251
20110601,8319
20110602,8281
20110603,8291
20110606,8275
20110607,8249
20110608,8255
20110609,8238
20110610,8240
20110613,8211
20110614,8196
20110615,8222
20110616,8206
20110617,8185
20110620,8152
20110621,8167
20110622,8181
20110623,8181
20110624,8189
20110627,8176
20110628,8196
20110629,8219
20110630,8217
20110701,8224
20110704,8244
20110705,8247
20110706,8239
20110707,8207
20110708,8237
20110711,8163
20110712,8070
20110713,8005
20110714,7996
20110715,8002
20110719,7973
20110720,8031
20110721,8004
20110722,8027
20110725,8015
20110726,7991
20110727,8009
20110728,7978
20110729,7952
20110801,8022
20110802,7948
20110803,7924
20110804,8143
20110805,8119
20110808,8074
20110809,8043
20110810,8059
20110811,8051
20110812,8008
20110815,8054
20110816,8077
20110817,8061
20110818,8111
20110819,8137
20110822,8136
20110823,8138
20110824,8145
20110825,8107
20110826,8171
20110829,8130
20110830,8143
20110831,8114
20110901,8092
20110902,8092
20110905,8070
20110906,8065
20110907,8096
20110908,8103
20110909,8104
20110912,8023
20110913,7978
20110914,7947
20110915,7927
20110916,7945
20110920,7911
20110921,7889
20110922,7893
20110926,7869
20110927,7828
20110928,7852
20110929,7823
20110930,7863
20111003,7879
20111004,7827
20111005,7853
20111006,7853
20111007,7837
20111011,7880
20111012,7847
20111013,7926
20111014,7899
20111017,7947
20111018,7900
20111019,7882
20111020,7889
20111021,7881
20111024,7849
20111025,7849
20111026,7878
20111027,7896
20111028,7901
20111031,8066
20111101,8102
20111102,8083
20111104,8067
20111107,8083
20111108,8054
20111109,8037
20111110,7953
20111111,7923
20111114,7955
20111115,7897
20111116,7823
20111117,7802
20111118,7809
20111121,7822
20111122,7821
20111124,7761
20111125,7761
20111128,7758
20111129,7838
20111130,7858
20111201,7855
20111202,7918
20111205,7940
20111206,7944
20111207,7932
20111208,7940
20111209,7909
20111212,7899
20111213,7893
20111214,7861
20111215,7876
20111216,7887
20111219,7912
20111220,7932
20111221,7943
20111222,7928
20111226,7906
20111227,7920
20111228,7916
20111229,7889
20111230,7892
20120104,7801
20120105,7761
20120106,7747
20120110,7714
20120111,7715
20120112,7734
20120113,7775
20120116,7743
20120117,7765
20120118,7778
20120119,7800
20120120,7850
20120123,7811
20120124,7846
20120125,7926
20120126,7961
20120127,7948
20120130,7941
20120131,7898
20120201,7871
20120202,7913
20120203,7916
20120206,7911
20120207,7928
20120208,7983
20120209,7988
20120210,8057
20120213,8046
20120214,8019
20120215,8116
20120216,8077
20120217,8151
20120220,8245
20120221,8259
20120222,8258
20120223,8328
20120224,8339
20120227,8508
20120228,8413
20120229,8478
20120301,8497
20120302,8516
20120305,8523
20120306,8507
20120307,8385
20120308,8456
20120309,8532
20120312,8544
20120313,8566
20120314,8603
20120315,8619
20120316,8588
20120319,8606
20120321,8638
20120322,8609
20120323,8527
20120326,8576
20120327,8618
20120328,8628
20120329,8596
20120330,8556
20120402,8665
20120403,8525
20120404,8571
20120405,8494
20120406,8470
20120409,8403
20120410,8455
20120411,8335
20120412,8373
20120413,8407
20120416,8355
20120417,8334
20120418,8400
20120419,8440
20120420,8464
20120423,8457
20120424,8412
20120425,8463
20120426,8467
20120427,8459
20120501,8344
20120502,8374
20120507,8294
20120508,8338
20120509,8312
20120510,8268
20120511,8293
20120514,8309
20120515,8273
20120516,8265
20120517,8260
20120518,8170
20120521,8174
20120522,8200
20120523,8214
20120524,8152
20120525,8177
20120528,8165
20120529,8154
20120530,8130
20120531,8055
20120601,8049
20120604,8040
20120605,8097
20120606,8104
20120607,8173
20120608,8193
20120611,8224
20120612,8122
20120613,8118
20120614,8115
20120615,8141
20120618,8194
20120619,8127
20120620,8127
20120621,8176
20120622,8229
20120625,8246
20120626,8171
20120627,8119
20120628,8125
20120629,8098
20120702,8221
20120703,8209
20120704,8232
20120705,8232
20120706,8195
20120709,8135
20120710,8143
20120711,8123
20120712,8167
20120713,8141
20120717,8137
20120718,8163
20120719,8123
20120720,8121
20120723,8044
20120724,8018
20120725,7956
20120726,7975
20120727,8065
20120730,8078
20120731,8056
20120801,8065
20120802,8073
20120803,8029
20120806,8135
20120807,8100
20120808,8114
20120809,8108
20120810,8099
20120813,8068
20120814,8101
20120815,8122
20120816,8120
20120817,8160
20120820,8188
20120821,8177
20120822,8198
20120823,8179
20120824,8195
20120827,8209
20120828,8192
20120829,8209
20120830,8203
20120831,8191
20120903,8180
20120904,8201
20120905,8208
20120906,8215
20120907,8260
20120910,8260
20120911,8242
20120912,8238
20120913,8229
20120914,8254
20120918,8339
20120919,8346
20120920,8337
20120921,8318
20120924,8293
20120925,8260
20120926,8241
20120927,8240
20120928,8248
20121001,8257
20121002,8293
20121003,8324
20121004,8351
20121005,8379
20121009,8322
20121010,8294
20121011,8275
20121012,8352
20121015,8343
20121016,8398
20121017,8415
20121018,8446
20121019,8460
20121022,8450
20121023,8510
20121024,8481
20121025,8485
20121026,8503
20121029,8446
20121030,8478
20121031,8473
20121101,8506
20121102,8540
20121105,8528
20121106,8492
20121107,8486
20121108,8478
20121109,8431
20121112,8430
20121113,8435
20121114,8433
20121115,8506
20121116,8621
20121119,8652
20121120,8646
20121121,8688
20121122,8760
20121126,8824
20121127,8771
20121128,8781
20121129,8795
20121130,8820
20121203,8849
20121204,8840
20121205,8846
20121206,8886
20121207,8870
20121210,8858
20121211,8841
20121212,8875
20121213,8985
20121214,9010
20121217,9085
20121218,9058
20121219,9131
20121220,9113
20121221,9143
20121225,9158
20121226,9229
20121227,9285
20121228,9399
20130104,9393
20130107,9434
20130108,9406
20130109,9359
20130110,9472
20130111,9652
20130115,9729
20130116,9596
20130117,9614
20130118,9751
20130121,9728
20130122,9704
20130123,9606
20130124,9590
20130125,9812
20130128,9863
20130129,9776
20130130,9834
20130131,9884
20130201,9981
20130204,10078
20130205,9995
20130206,10154
20130207,10119
20130208,10103
20130212,10159
20130213,10074
20130214,10059
20130215,10001
20130218,10083
20130219,10083
20130220,10091
20130221,10050
20130222,9973
20130225,10058
20130226,9900
20130227,9812
20130228,9898
20130301,9896
20130304,9993
20130305,9969
20130306,9949
20130307,10005
20130308,10133
20130311,10200
20130312,10251
20130313,10224
20130314,10186
20130315,10233
20130318,10080
20130319,10182
20130321,10214
20130322,10138
20130325,10166
20130326,10016
20130327,10078
20130328,10028
20130329,10017
20130401,10037
20130402,9939
20130403,9971
20130404,9922
20130405,10420
20130408,10673
20130409,10778
20130410,10762
20130411,10778
20130412,10803
20130415,10713
20130416,10492
20130417,10662
20130418,10605
20130419,10664
20130422,10818
20130423,10792
20130424,10810
20130425,10820
20130426,10772
20130430,10705
20130501,10659
20130502,10680
20130507,10824
20130508,10780
20130509,10828
20130510,10965
20130513,10992
20130514,10952
20130515,10963
20130516,10947
20130517,10990
20130520,11013
20130521,10987
20130522,11016
20130523,11040
20130524,10944
20130527,10785
20130528,10853
20130529,10851
20130530,10764
20130531,10811
20130603,10706
20130604,10633
20130605,10708
20130606,10624
20130607,10472
20130610,10483
20130611,10576
20130612,10351
20130613,10232
20130614,10196
20130617,10214
20130618,10232
20130619,10298
20130620,10322
20130621,10300
20130624,10322
20130625,10225
20130626,10246
20130627,10211
20130628,10348
20130701,10425
20130702,10485
20130703,10566
20130704,10492
20130705,10503
20130708,10510
20130709,10516
20130710,10505
20130711,10468
20130712,10443
20130716,10539
20130717,10517
20130718,10555
20130719,10666
20130722,10619
20130723,10592
20130724,10595
20130725,10633
20130726,10559
20130729,10429
20130730,10417
20130731,10409
20130801,10403
20130802,10520
20130805,10544
20130806,10408
20130807,10355
20130808,10315
20130809,10356
20130812,10276
20130813,10380
20130814,10409
20130815,10383
20130816,10311
20130819,10341
20130820,10329
20130821,10354
20130822,10329
20130823,10440
20130826,10449
20130827,10388
20130828,10303
20130829,10341
20130830,10368
20130902,10369
20130903,10483
20130904,10446
20130905,10461
20130906,10406
20130909,10440
20130910,10477
20130911,10530
20130912,10508
20130913,10511
20130917,10501
20130918,10525
20130919,10520
20130920,10677
20130924,10592
20130925,10598
20130926,10583
20130927,10626
20130930,10510
20131001,10599
20131002,10566
20131003,10519
20131004,10531
20131007,10487
20131008,10456
20131009,10480
20131010,10497
20131011,10569
20131015,10622
20131016,10580
20131017,10636
20131018,10651
20131021,10661
20131022,10663
20131023,10738
20131024,10676
20131025,10648
20131028,10694
20131029,10665
20131030,10738
20131031,10768
20131101,10679
20131105,10693
20131106,10643
20131107,10666
20131108,10615
20131111,10627
20131112,10670
20131113,10704
20131114,10719
20131115,10836
20131118,10852
20131119,10834
20131120,10869
20131121,10834
20131122,10931
20131125,11000
20131126,10992
20131127,11008
20131128,11061
20131129,11141
20131202,11135
20131203,11142
20131204,11141
20131205,11080
20131206,11042
20131209,11189
20131210,11245
20131211,11230
20131212,11198
20131213,11272
20131216,11234
20131217,11226
20131218,11208
20131219,11301
20131220,11300
20131224,11293
20131225,11287
20131226,11345
20131227,11380
20131230,11415
20140106,11312
20140107,11303
20140108,11351
20140109,11329
20140110,11352
20140114,11254
20140115,11338
20140116,11371
20140117,11351
20140120,11286
20140121,11354
20140122,11339
20140123,11359
20140124,11313
20140127,11188
20140128,11224
20140129,11270
20140130,11184
20140131,11222
20140203,11154
20140204,11069
20140205,11099
20140206,11105
20140207,11157
20140210,11245
20140212,11234
20140213,11208
20140214,11245
20140217,11175
20140218,11259
20140219,11309
20140220,11282
20140221,11278
20140224,11312
20140225,11303
20140226,11289
20140227,11302
20140228,11291
20140303,11233
20140304,11269
20140305,11328
20140306,11357
20140307,11458
20140310,11466
20140311,11472
20140312,11423
20140313,11444
20140314,11346
20140317,11324
20140318,11375
20140319,11335
20140320,11348
20140324,11332
20140325,11354
20140326,11370
20140327,11327
20140328,11353
20140331,11447
20140401,11483
20140402,11534
20140403,11519
20140404,11516
20140407,11473
20140408,11471
20140409,11382
20140410,11432
20140411,11407
20140414,11384
20140415,11415
20140416,11457
20140417,11473
20140418,11476
20140421,11490
20140422,11486
20140423,11484
20140424,11485
20140425,11472
20140428,11452
20140430,11500
20140501,11500
20140502,11529
20140507,11493
20140508,11511
20140509,11485
20140512,11472
20140513,11486
20140514,11483
20140515,11484
20140516,11464
20140519,11450
20140520,11424
20140521,11387
20140522,11393
20140523,11421
20140526,11441
20140527,11476
20140528,11463
20140529,11460
20140530,11446
20140602,11477
20140603,11500
20140604,11501
20140605,11492
20140606,11513
20140609,11565
20140610,11530
20140611,11463
20140612,11439
20140613,11433
20140616,11454
20140617,11464
20140618,11448
20140619,11467
20140620,11479
20140623,11483
20140624,11468
20140625,11495
20140626,11503
20140627,11499
20140630,11486
20140701,11520
20140702,11525
20140703,11515
20140704,11529
20140707,11534
20140708,11499
20140709,11500
20140710,11515
20140711,11475
20140714,11485
20140715,11518
20140716,11508
20140717,11498
20140718,11479
20140722,11509
20140723,11488
20140724,11501
20140725,11509
20140728,11511
20140729,11519
20140730,11554
20140731,11590
20140801,11583
20140804,11586
20140805,11600
20140806,11561
20140807,11533
20140808,11531
20140811,11563
20140812,11570
20140813,11559
20140814,11600
20140815,11620
20140818,11662
20140819,11639
20140820,11668
20140821,11725
20140822,11758
20140825,11756
20140826,11765
20140827,11769
20140828,11775
20140829,11771
20140901,11791
20140902,11823
20140903,11859
20140904,11831
20140905,11800
20140908,11776
20140909,11826
20140910,11828
20140911,11882
20140912,11915
20140916,11903
20140917,11919
20140918,12011
20140919,12080
20140922,12088
20140924,12078
20140925,12105
20140926,12037
20140929,12081
20140930,12100
20141001,12110
20141002,12081
20141003,12051
20141006,12066
20141007,12053
20141008,12008
20141009,12071
20141010,11992
20141014,11932
20141015,11949
20141016,11931
20141017,11912
20141020,11958
20141021,11945
20141022,11925
20141023,11900
20141024,11984
20141027,11997
20141028,12019
20141029,12045
20141030,12068
20141031,12117
20141104,12537
20141105,12570
20141106,12627
20141107,12608
20141110,12601
20141111,12619
20141112,12758
20141113,12714
20141114,12792
20141117,12883
20141118,12855
20141119,12934
20141120,13045
20141121,13067
20141125,13044
20141126,13066
20141127,13066
20141128,13139
20141201,13213
20141202,13170
20141203,13190
20141204,13226
20141205,13254
20141208,13373
20141209,13345
20141210,13236
20141211,13106
20141212,13187
20141215,13227
20141216,13111
20141217,13082
20141218,13177
20141219,13153
20141222,13193
20141224,13263
20141225,13225
20141226,13247
20141229,13258
20141230,13273
20150105,13207
20150106,13102
20150107,13053
20150108,13093
20150109,13096
20150113,12972
20150114,12908
20150115,12974
20150116,12792
20150119,12849
20150120,12919
20150121,12989
20150122,12921
20150123,12868
20150126,12731
20150127,12861
20150128,12836
20150129,12835
20150130,12870
20150202,12837
20150203,12838
20150204,12914
20150205,12790
20150206,12883
20150209,12883
20150210,12841
20150212,12973
20150213,12931
20150216,12879
20150217,12815
20150218,12894
20150219,12860
20150220,12860
20150223,12871
20150224,12865
20150225,12897
20150226,12959
20150227,12891
20150302,12938
20150303,12922
20150304,12843
20150305,12807
20150306,12820
20150309,12730
20150310,12836
20150311,12797
20150312,12778
20150313,12803
20150316,12720
20150317,12778
20150318,12779
20150319,12860
20150320,12811
20150323,12846
20150324,12894
20150325,12889
20150326,12853
20150327,12758
20150330,12771
20150331,12842
20150401,12793
20150402,12794
20150403,12835
20150406,12861
20150407,12865
20150408,12897
20150409,12871
20150410,12804
20150413,12743
20150414,12699
20150415,12721
20150416,12740
20150417,12765
20150420,12764
20150421,12748
20150422,12766
20150423,12761
20150424,12788
20150427,12768
20150428,12810
20150430,12831
20150501,12925
20150507,12738
20150508,12811
20150511,12811
20150512,12767
20150513,12759
20150514,12745
20150515,12817
20150518,12914
20150519,12828
20150520,12835
20150521,12845
20150522,12870
20150525,12854
20150526,12837
20150527,12956
20150528,13049
20150529,13084
20150601,13140
20150602,13130
20150603,13106
20150604,13092
20150605,13127
20150608,13105
20150609,13112
20150610,13071
20150611,12908
20150612,13000
20150615,12985
20150616,12989
20150617,13007
20150618,13082
20150619,13047
20150622,13047
20150623,13058
20150624,13005
20150625,13039
20150626,12980
20150629,12797
20150630,12891
20150701,12870
20150702,12851
20150703,12836
20150706,12769
20150707,12832
20150708,12808
20150709,12695
20150710,12744
20150713,12815
20150714,12854
20150715,12865
20150716,12926
20150717,12938
20150721,12940
20150722,12940
20150723,12982
20150724,13029
20150727,13014
20150728,13030
20150729,13049
20150730,13042
20150731,13050
20150803,13102
20150804,13092
20150805,13058
20150806,13075
20150807,13103
20150810,13118
20150811,13160
20150812,13276
20150813,13243
20150814,13237
20150817,13196
20150818,13203
20150819,13157
20150820,13184
20150821,13220
20150824,13102
20150825,12891
20150826,12800
20150827,12773
20150828,12839
20150831,12839
20150901,12794
20150902,12732
20150903,12734
20150904,12649
20150907,12609
20150908,12636
20150909,12733
20150910,12745
20150911,12834
20150914,12872
20150915,12849
20150916,12733
20150917,12775
20150918,12797
20150924,12760
20150925,12780
20150928,12763
20150929,12760
20150930,12801
20151001,12746
20151002,12783
20151005,12859
20151006,12850
20151007,12872
20151008,12829
20151009,12845
20151013,12880
20151014,12864
20151015,12905
20151016,12837
20151019,12870
20151020,12866
20151021,12879
20151022,12893
20151023,12937
20151026,12875
20151027,12871
20151028,12841
20151029,12793
20151030,12802
20151102,12808
20151104,12776
20151105,12748
20151106,12759
20151109,12767
20151110,12761
20151111,12764
20151112,12779
20151113,12778
20151116,12760
20151117,12823
20151118,12824
20151119,12875
20151120,12859
20151124,12794
20151125,12769
20151126,12787
20151127,12795
20151130,12788
20151201,12813
20151202,12853
20151203,12871
20151204,12852
20151207,12894
20151208,12928
20151209,12920
20151210,12844
20151211,12829
20151214,12774
20151215,12770
20151216,12758
20151217,12784
20151218,12805
20151221,12725
20151222,12738
20151224,12648
20151225,12596
20151228,12647
20151229,12660
20151230,12604
20160104,12545
20160105,12442
20160106,12377
20160107,12382
20160108,12357
20160112,12302
20160113,12320
20160114,12336
20160115,12373
20160118,12297
20160119,12337
20160120,12340
20160121,12326
20160122,12365
20160125,12425
20160126,12407
20160127,12453
20160128,12522
20160129,12796
20160201,12833
20160202,12821
20160203,12743
20160204,12662
20160205,12616
20160208,12581
20160209,12468
20160210,12436
20160212,12230
20160215,12253
20160216,12378
20160217,12277
20160218,12247
20160219,12176
20160222,12153
20160223,12103
20160224,12011
20160225,12034
20160226,12162
20160229,12135
20160301,12023
20160302,12146
