日付,基準価額
20120424,6738
20120425,6807
20120426,6890
20120427,6906
20120501,6798
20120502,6860
20120507,6627
20120508,6655
20120509,6579
20120510,6524
20120511,6565
20120514,6567
20120515,6454
20120516,6433
20120517,6389
20120518,6230
20120521,6163
20120522,6260
20120523,6326
20120524,6237
20120525,6277
20120528,6258
20120529,6259
20120530,6311
20120531,6153
20120601,6121
20120604,5948
20120605,5967
20120606,6024
20120607,6221
20120608,6273
20120611,6302
20120612,6202
20120613,6289
20120614,6254
20120615,6304
20120618,6364
20120619,6346
20120620,6426
20120621,6470
20120622,6389
20120625,6422
20120626,6264
20120627,6261
20120628,6333
20120629,6290
20120702,6517
20120703,6530
20120704,6608
20120705,6618
20120706,6576
20120709,6459
20120710,6442
20120711,6397
20120712,6423
20120713,6354
20120717,6416
20120718,6466
20120719,6482
20120720,6523
20120723,6403
20120724,6306
20120725,6232
20120726,6239
20120727,6391
20120730,6524
20120731,6525
20120801,6484
20120802,6502
20120803,6409
20120806,6604
20120807,6591
20120808,6671
20120809,6667
20120810,6684
20120813,6653
20120814,6664
20120815,6710
20120816,6736
20120817,6809
20120820,6846
20120821,6821
20120822,6828
20120823,6755
20120824,6712
20120827,6752
20120828,6740
20120829,6729
20120830,6735
20120831,6667
20120903,6678
20120904,6711
20120905,6687
20120906,6684
20120907,6865
20120910,6865
20120911,6834
20120912,6840
20120913,6855
20120914,6922
20120918,7057
20120919,7036
20120920,7032
20120921,7004
20120924,6993
20120925,6940
20120926,6888
20120927,6810
20120928,6866
20121001,6838
20121002,6900
20121003,6923
20121004,6956
20121005,7011
20121009,6967
20121010,6897
20121011,6841
20121012,6908
20121015,6865
20121016,6952
20121017,7043
20121018,7122
20121019,7133
20121022,7027
20121023,7078
20121024,6956
20121025,6960
20121026,7005
20121029,6938
20121030,6950
20121031,6963
20121101,6977
20121102,7079
20121105,7046
20121106,7014
20121107,7059
20121108,6910
20121109,6810
20121112,6807
20121113,6813
20121114,6790
20121115,6776
20121116,6826
20121119,6845
20121120,6982
20121121,7038
20121122,7112
20121126,7239
20121127,7167
20121128,7158
20121129,7185
20121130,7249
20121203,7271
20121204,7241
20121205,7224
20121206,7279
20121207,7301
20121210,7318
20121211,7320
20121212,7382
20121213,7473
20121214,7464
20121217,7487
20121218,7525
20121219,7646
20121220,7611
20121221,7654
20121225,7604
20121226,7662
20121227,7679
20121228,7757
20130104,8019
20130107,8095
20130108,8035
20130109,7969
20130110,8096
20130111,8269
20130115,8306
20130116,8206
20130117,8216
20130118,8390
20130121,8378
20130122,8383
20130123,8308
20130124,8302
20130125,8510
20130128,8602
20130129,8541
20130130,8621
20130131,8633
20130201,8668
20130204,8826
20130205,8667
20130206,8863
20130207,8841
20130208,8814
20130212,8908
20130213,8857
20130214,8879
20130215,8823
20130218,8887
20130219,8888
20130220,8958
20130221,8878
20130222,8720
20130225,8862
20130226,8645
20130227,8558
20130228,8711
20130301,8738
20130304,8817
20130305,8814
20130306,8898
20130307,8975
20130308,9098
20130311,9232
20130312,9296
20130313,9246
20130314,9222
20130315,9316
20130318,9173
20130319,9182
20130321,9230
20130322,9085
20130325,9121
20130326,8989
20130327,9090
20130328,9039
20130329,9057
20130401,9080
20130402,8949
20130403,9051
20130404,8896
20130405,9284
20130408,9376
20130409,9508
20130410,9538
20130411,9703
20130412,9755
20130415,9609
20130416,9246
20130417,9448
20130418,9276
20130419,9280
20130422,9486
20130423,9478
20130424,9626
20130425,9671
20130426,9682
20130430,9625
20130501,9592
20130502,9541
20130507,9873
20130508,9888
20130509,9967
20130510,10098
20130513,10214
20130514,10174
20130515,10294
20130516,10335
20130517,10310
20130520,10422
20130521,10409
20130522,10449
20130523,10466
20130524,10268
20130527,10105
20130528,10182
20130529,10305
20130530,10124
20130531,10183
20130603,9978
20130604,9903
20130605,9957
20130606,9723
20130607,9589
20130610,9719
20130611,9828
20130612,9514
20130613,9340
20130614,9364
20130617,9348
20130618,9439
20130619,9557
20130620,9525
20130621,9332
20130624,9388
20130625,9212
20130626,9340
20130627,9388
20130628,9548
20130701,9586
20130702,9671
20130703,9757
20130704,9660
20130705,9752
20130708,9851
20130709,9899
20130710,9975
20130711,9902
20130712,9971
20130716,10090
20130717,10006
20130718,10071
20130719,10239
20130722,10182
20130723,10162
20130724,10161
20130725,10223
20130726,10147
20130729,10011
20130730,9993
20130731,9989
20130801,9973
20130802,10236
20130805,10235
20130806,10117
20130807,10002
20130808,9905
20130809,9983
20130812,9908
20130813,10022
20130814,10139
20130815,10091
20130816,9922
20130819,9946
20130820,9897
20130821,9885
20130822,9845
20130823,10038
20130826,10071
20130827,9984
20130828,9736
20130829,9795
20130830,9862
20130902,9830
20130903,10002
20130904,10010
20130905,10086
20130906,10129
20130909,10128
20130910,10216
20130911,10377
20130912,10359
20130913,10330
20130917,10366
20130918,10397
20130919,10427
20130920,10586
20130924,10388
20130925,10367
20130926,10317
20130927,10407
20130930,10254
20131001,10257
20131002,10297
20131003,10214
20131004,10153
20131007,10180
20131008,10074
20131009,10002
20131010,10025
20131011,10288
20131015,10415
20131016,10387
20131017,10522
20131018,10536
20131021,10608
20131022,10637
20131023,10709
20131024,10580
20131025,10600
20131028,10660
20131029,10641
20131030,10758
20131031,10761
20131101,10674
20131105,10744
20131106,10707
20131107,10772
20131108,10610
20131111,10753
20131112,10810
20131113,10818
20131114,10831
20131115,10990
20131118,11046
20131119,10999
20131120,11003
20131121,10975
20131122,11119
20131125,11198
20131126,11194
20131127,11169
20131128,11267
20131129,11341
20131202,11335
20131203,11343
20131204,11240
20131205,11190
20131206,11094
20131209,11319
20131210,11379
20131211,11295
20131212,11159
20131213,11194
20131216,11149
20131217,11229
20131218,11156
20131219,11419
20131220,11499
20131224,11628
20131225,11668
20131226,11725
20131227,11788
20131230,11875
20140106,11716
20140107,11662
20140108,11763
20140109,11770
20140110,11774
20140114,11563
20140115,11725
20140116,11860
20140117,11808
20140120,11734
20140121,11791
20140122,11801
20140123,11846
20140124,11638
20140127,11261
20140128,11233
20140129,11334
20140130,11146
20140131,11282
20140203,11142
20140204,10835
20140205,10916
20140206,10916
20140207,11121
20140210,11298
20140212,11449
20140213,11476
20140214,11516
20140217,11488
20140218,11590
20140219,11632
20140220,11582
20140221,11645
20140224,11663
20140225,11732
20140226,11679
20140227,11680
20140228,11667
20140303,11638
20140304,11519
20140305,11782
20140306,11808
20140307,11940
20140310,11912
20140311,11887
20140312,11804
20140313,11774
20140314,11531
20140317,11444
20140318,11602
20140319,11636
20140320,11654
20140324,11672
20140325,11601
20140326,11692
20140327,11611
20140328,11621
20140331,11787
20140401,11891
20140402,12032
20140403,12078
20140404,12063
20140407,11910
20140408,11765
20140409,11695
20140410,11831
20140411,11606
20140414,11470
20140415,11577
20140416,11614
20140417,11749
20140418,11817
20140421,11828
20140422,11851
20140423,11937
20140424,11889
20140425,11901
20140428,11777
20140430,11944
20140501,11938
20140502,11960
20140507,11814
20140508,11881
20140509,11871
20140512,11869
20140513,11995
20140514,11998
20140515,11935
20140516,11815
20140519,11838
20140520,11845
20140521,11769
20140522,11864
20140523,11933
20140526,11984
20140527,12017
20140528,12051
20140529,12010
20140530,12049
20140602,12092
20140603,12156
20140604,12165
20140605,12183
20140606,12226
20140609,12308
20140610,12305
20140611,12287
20140612,12211
20140613,12148
20140616,12175
20140617,12172
20140618,12212
20140619,12265
20140620,12299
20140623,12323
20140624,12284
20140625,12235
20140626,12210
20140627,12192
20140630,12197
20140701,12215
20140702,12311
20140703,12359
20140704,12457
20140707,12448
20140708,12336
20140709,12214
20140710,12258
20140711,12148
20140714,12164
20140715,12274
20140716,12236
20140717,12305
20140718,12131
20140722,12203
20140723,12280
20140724,12312
20140725,12365
20140728,12287
20140729,12288
20140730,12293
20140731,12364
20140801,12159
20140804,12063
20140805,12111
20140806,12029
20140807,11959
20140808,11872
20140811,11942
20140812,12031
20140813,12009
20140814,12108
20140815,12157
20140818,12138
20140819,12262
20140820,12363
20140821,12466
20140822,12536
20140825,12521
20140826,12581
20140827,12613
20140828,12596
20140829,12548
20140901,12619
20140902,12661
20140903,12748
20140904,12751
20140905,12788
20140908,12754
20140909,12809
20140910,12770
20140911,12871
20140912,12915
20140916,12836
20140917,12904
20140918,13041
20140919,13184
20140922,13166
20140924,12925
20140925,13058
20140926,12794
20140929,12947
20140930,12909
20141001,12924
20141002,12703
20141003,12594
20141006,12773
20141007,12720
20141008,12470
20141009,12609
20141010,12356
20141014,11982
20141015,11986
20141016,11725
20141017,11768
20141020,12032
20141021,12066
20141022,12296
20141023,12252
20141024,12483
20141027,12531
20141028,12505
20141029,12671
20141030,12728
20141031,12835
20141104,13446
20141105,13387
20141106,13586
20141107,13648
20141110,13571
20141111,13663
20141112,13824
20141113,13741
20141114,13829
20141117,13898
20141118,13910
20141119,14049
20141120,14177
20141121,14177
20141125,14300
20141126,14278
20141127,14291
20141128,14361
20141201,14376
20141202,14233
20141203,14396
20141204,14510
20141205,14456
20141208,14709
20141209,14523
20141210,14275
20141211,13917
20141212,14066
20141215,13796
20141216,13542
20141217,13459
20141218,13813
20141219,14160
20141222,14277
20141224,14500
20141225,14456
20141226,14473
20141229,14519
20141230,14542
20150105,14263
20150106,13875
20150107,13667
20150108,13856
20150109,14167
20150113,13778
20150114,13745
20150115,13642
20150116,13488
20150119,13698
20150120,13784
20150121,13895
20150122,13923
20150123,14100
20150126,13957
20150127,14132
20150128,13942
20150129,13787
20150130,13918
20150202,13684
20150203,13816
20150204,14091
20150205,13969
20150206,14149
20150209,14240
20150210,14135
20150212,14420
20150213,14440
20150216,14478
20150217,14425
20150218,14576
20150219,14543
20150220,14577
20150223,14640
20150224,14633
20150225,14671
20150226,14715
20150227,14707
20150302,14750
20150303,14830
20150304,14696
20150305,14669
20150306,14723
20150309,14603
20150310,14699
20150311,14408
20150312,14435
20150313,14570
20150316,14468
20150317,14662
20150318,14614
20150319,14678
20150320,14689
20150323,14781
20150324,14779
20150325,14735
20150326,14515
20150327,14403
20150330,14426
20150331,14673
20150401,14503
20150402,14454
20150403,14539
20150406,14503
20150407,14604
20150408,14718
20150409,14733
20150410,14820
20150413,14857
20150414,14766
20150415,14756
20150416,14797
20150417,14791
20150420,14608
20150421,14735
20150422,14785
20150423,14864
20150424,14868
20150427,14854
20150428,14900
20150430,14807
20150501,14790
20150507,14686
20150508,14765
20150511,14937
20150512,14937
20150513,14856
20150514,14833
20150515,14992
20150518,15027
20150519,15061
20150520,15173
20150521,15195
20150522,15254
20150525,15256
20150526,15241
20150527,15226
20150528,15449
20150529,15438
20150601,15362
20150602,15432
20150603,15388
20150604,15487
20150605,15357
20150608,15377
20150609,15228
20150610,15200
20150611,15215
20150612,15316
20150615,15202
20150616,15100
20150617,15168
20150618,15213
20150619,15274
20150622,15189
20150623,15442
20150624,15497
20150625,15410
20150626,15320
20150629,15183
20150630,14821
20150701,14799
20150702,14990
20150703,14956
20150706,14836
20150707,14768
20150708,14688
20150709,14353
20150710,14561
20150713,14904
20150714,15174
20150715,15231
20150716,15268
20150717,15430
20150721,15445
20150722,15331
20150723,15286
20150724,15231
20150727,15035
20150728,14855
20150729,15062
20150730,15219
20150731,15232
20150803,15237
20150804,15204
20150805,15205
20150806,15355
20150807,15242
20150810,15133
20150811,15360
20150812,15247
20150813,15074
20150814,15116
20150817,15125
20150818,15176
20150819,15129
20150820,14933
20150821,14619
20150824,14006
20150825,13155
20150826,13202
20150827,13526
20150828,13989
20150831,14018
20150901,13907
20150902,13432
20150903,13625
20150904,13612
20150907,13288
20150908,13346
20150909,13732
20150910,13671
20150911,13750
20150914,13757
20150915,13687
20150916,13774
20150917,13977
20150918,13895
20150924,13424
20150925,13341
20150928,13440
20150929,13063
20150930,13055
20151001,13294
20151002,13316
20151005,13496
20151006,13824
20151007,13836
20151008,13897
20151009,14007
20151013,14046
20151014,13907
20151015,13806
20151016,13972
20151019,14069
20151020,14084
20151021,14102
20151022,14020
20151023,14316
20151026,14482
20151027,14412
20151028,14282
20151029,14457
20151030,14477
20151102,14394
20151104,14610
20151105,14611
20151106,14606
20151109,14740
20151110,14590
20151111,14572
20151112,14563
20151113,14344
20151116,14165
20151117,14385
20151118,14481
20151119,14665
20151120,14639
20151124,14609
20151125,14537
20151126,14599
20151127,14645
20151130,14629
20151201,14636
20151202,14740
20151203,14670
20151204,14448
20151207,14655
20151208,14573
20151209,14406
20151210,14195
20151211,14225
20151214,13833
20151215,13848
20151216,14093
20151217,14331
20151218,14212
20151221,13882
20151222,13924
20151224,14203
20151225,14118
20151228,14165
20151229,14120
20151230,14278
20160104,14024
20160105,13635
20160106,13610
20160107,13392
20160108,13034
20160112,12837
20160113,12940
20160114,12704
20160115,12854
20160118,12445
20160119,12476
20160120,12532
20160121,12286
20160122,12439
20160125,12805
20160126,12602
20160127,12780
20160128,12755
20160129,13009
20160201,13315
20160202,13295
20160203,12912
20160204,12756
20160205,12735
20160208,12526
20160209,12117
20160210,12000
20160212,11607
20160215,11929
20160216,12154
20160217,12235
20160218,12436
20160219,12293
20160222,12250
20160223,12390
20160224,12151
20160225,12131
20160226,12399
20160229,12467
20160301,12284
20160302,12710
