,date,dif
371,20190712,0.008609850528633948
372,20190716,0.008662698521602886
373,20190717,0.008225788949749166
374,20190718,0.008252615527431124
375,20190719,0.008512775540059992
376,20190722,0.007891848914361468
377,20190723,0.00752143878153491
378,20190724,0.007547243112218226
379,20190725,0.00719337448512902
380,20190726,0.007082178325707318
381,20190729,0.0069861440623699015
382,20190730,0.006838378294527946
383,20190731,0.006957689331023192
384,20190801,0.006947504916153154
385,20190802,0.010215976613805258
386,20190805,0.011183731296428814
387,20190806,0.014131242587978137
388,20190807,0.013993022725721735
389,20190808,0.013887537902028818
390,20190809,0.01442822576650206
391,20190813,0.015617645990479347
392,20190814,0.015891196193008075
393,20190815,0.017298190594192697
394,20190816,0.01684462512089311
395,20190819,0.017146566927282753
396,20190820,0.017365482610841403
397,20190821,0.017337324043003383
398,20190822,0.017522964838357403
399,20190823,0.017436194160008082
400,20190826,0.0203422366370535
401,20190827,0.0207403856260142
402,20190828,0.020648561606265298
403,20190829,0.020573699899409534
404,20190830,0.021021063963979507
405,20190902,0.02119214477637842
406,20190903,0.020468308088709374
407,20190904,0.020424058433239717
408,20190905,0.021678542944847865
409,20190906,0.022259551931424447
410,20190909,0.022300369109119977
411,20190910,0.02253211556579542
412,20190911,0.022808314402332094
413,20190912,0.02307097736871057
414,20190913,0.023446653715197996
415,20190917,0.023557483084504317
416,20190918,0.02375560338550055
417,20190919,0.020450096251900668
418,20190920,0.018988306543124694
419,20190924,0.015976275159923344
420,20190925,0.0161293031110921
421,20190926,0.016216352289035868
422,20190927,0.01566565119672506
423,20190930,0.01449633521923202
424,20191001,0.013967129792156585
425,20191002,0.012829829732924927
426,20191003,0.013976823888092429
427,20191004,0.01361526984403094
428,20191007,0.013241307003297682
429,20191008,0.013188298656363584
430,20191009,0.013604522494749846
431,20191010,0.01375367011460127
432,20191011,0.011177035303629176
433,20191015,0.011647779074147008
434,20191016,0.011888115433278626
435,20191017,0.011956540323951017
436,20191018,0.01143393573979678
437,20191021,0.011458972036407201
438,20191023,0.011499861682102406
439,20191024,0.011258540437395544
440,20191025,0.0097669834900736
441,20191028,0.0091924650545903
442,20191029,0.009209989296171568
443,20191030,0.009052507375754791
444,20191031,0.008728462318249763
445,20191101,0.008893648241224818
446,20191105,0.010160474742411538
447,20191106,0.010416518559757986
448,20191107,0.010364844901735814
449,20191108,0.011210636258780668
450,20191111,0.011436037981325134
451,20191112,0.011762121141061326
452,20191113,0.011594157241853273
453,20191114,0.01176062565011572
454,20191115,0.011797760203707517
455,20191118,0.01193420850573508
456,20191119,0.012033822158281051
457,20191120,0.011840063659414429
458,20191121,0.01055421681627905
459,20191122,0.010578678719000464
460,20191125,0.01049002166801613
461,20191126,0.010508621808244396
462,20191127,0.010151385202811457
463,20191128,0.010042605568275367
464,20191129,0.009497271084378707
465,20191202,0.008836117719713802
466,20191203,0.009187877303636422
467,20191204,0.009391843804680645
468,20191205,0.00943383545699306
469,20191206,0.00926114338853824
470,20191209,0.00927313980063293
471,20191210,0.009196296238387964
472,20191211,0.009265125351834772
473,20191212,0.009446844167416979
474,20191213,0.010718186503300444
475,20191216,0.010897633080389301
476,20191217,0.01101350953570018
477,20191218,0.010709207453335359
478,20191219,0.00924138439313359
479,20191220,0.008932727125195519
480,20191223,0.008970011310134363
481,20191224,0.008130585268630601
482,20191225,0.007911810675251261
483,20191226,0.007507598887746588
484,20191227,0.007190895230728703
485,20191230,0.007001032974842638
486,20200106,0.007860573710141743
487,20200107,0.007889791908030753
488,20200108,0.008439700806360854
489,20200109,0.00923157970875099
490,20200110,0.009352355613208928
491,20200114,0.010116535634351963
492,20200115,0.010192071801749171
493,20200116,0.010134765117487843
494,20200117,0.01025672995475297
495,20200120,0.01021800155466624
496,20200121,0.010316659192652134
497,20200122,0.010707120162119978
498,20200123,0.01011483950436225
499,20200124,0.009960520565396005
500,20200127,0.010414794451905365
501,20200128,0.011326816555341207
502,20200129,0.01131717687500495
503,20200130,0.011552251307742937
504,20200131,0.011913819017900801
505,20200203,0.012839832959698731
506,20200204,0.011418011460967301
507,20200205,0.013075397922140419
508,20200206,0.013598320182304093
509,20200207,0.013584376433230263
510,20200210,0.013889376165334309
511,20200212,0.014175727197771291
512,20200213,0.014273310765993311
513,20200214,0.014360552580029435
514,20200217,0.014442642700089818
515,20200218,0.014538021671794361
516,20200219,0.014671163476218132
517,20200220,0.015515951371665018
518,20200221,0.014821504777938543
519,20200225,0.02182239448444769
520,20200226,0.023371646477414087
521,20200227,0.02326907398785081
522,20200228,0.03358093131329058
523,20200302,0.03810135847342781
524,20200303,0.0413355539935666
525,20200304,0.04193986843905406
526,20200305,0.04453115226207158
527,20200306,0.049362006363398325
528,20200309,0.07338679325017701
529,20200310,0.0842226133737421
530,20200311,0.08948955955397034
531,20200312,0.10252006229688006
532,20200313,0.1443766870532876
533,20200316,0.15796271324447853
534,20200317,0.2117208739797259
535,20200318,0.22284409826696244
536,20200319,0.27703817893676946
537,20200323,0.294106033688872
538,20200324,0.31544267026598505
539,20200325,0.34984216610386354
540,20200326,0.3555083481810841
541,20200327,0.36061631777881453
542,20200330,0.36417555570714
